Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.45,         0.00,       233.17,        -0.49,        95.30,       112.43,        25.93,
    7.46,         0.00,       233.03,        -0.49,        95.35,       112.31,        25.85,
    7.47,         0.00,       232.90,        -0.49,        95.41,       112.19,        25.78,
    7.48,         0.00,       232.76,        -0.49,        95.47,       112.06,        25.71,
    7.49,         0.00,       232.62,        -0.49,        95.53,       111.94,        25.63,
    7.50,         0.00,       232.48,        -0.49,        95.58,       111.82,        25.56,
    7.51,         0.00,       232.34,        -0.49,        95.64,       111.70,        25.49,
    7.52,         0.00,       232.20,        -0.49,        95.69,       111.57,        25.42,
    7.53,         0.00,       232.06,        -0.49,        95.75,       111.45,        25.34,
    7.54,         0.00,       231.93,        -0.49,        95.81,       111.33,        25.27,
    7.55,         0.00,       231.79,        -0.49,        95.86,       111.21,        25.20,
    7.56,         0.00,       231.65,        -0.49,        95.92,       111.09,        25.13,
    7.57,         0.00,       231.52,        -0.49,        95.97,       110.97,        25.06,
    7.58,         0.00,       231.38,        -0.49,        96.03,       110.85,        24.99,
    7.59,         0.00,       231.24,        -0.49,        96.08,       110.73,        24.92,
    7.60,         0.00,       231.11,        -0.49,        96.14,       110.61,        24.85,
    7.61,         0.00,       230.97,        -0.49,        96.19,       110.49,        24.78,
    7.62,         0.00,       230.84,        -0.49,        96.25,       110.37,        24.71,
    7.63,         0.00,       230.70,        -0.49,        96.30,       110.25,        24.64,
    7.64,         0.00,       230.57,        -0.49,        96.35,       110.13,        24.57,
    7.65,         0.00,       230.43,        -0.49,        96.41,       110.01,        24.50,
    7.66,         0.00,       230.30,        -0.49,        96.46,       109.89,        24.43,
    7.67,         0.00,       230.17,        -0.49,        96.52,       109.77,        24.36,
    7.68,         0.00,       230.03,        -0.49,        96.57,       109.65,        24.29,
    7.69,         0.00,       229.90,        -0.49,        96.62,       109.53,        24.23,
    7.70,         0.00,       229.77,        -0.49,        96.68,       109.42,        24.16,
    7.71,         0.00,       229.63,        -0.49,        96.73,       109.30,        24.09,
    7.72,         0.00,       229.50,        -0.49,        96.78,       109.18,        24.02,
    7.73,         0.00,       229.37,        -0.49,        96.84,       109.06,        23.96,
    7.74,         0.00,       229.24,        -0.49,        96.89,       108.95,        23.89,
    7.75,         0.00,       229.11,        -0.49,        96.94,       108.83,        23.82,
    7.76,         0.00,       228.98,        -0.49,        96.99,       108.71,        23.75,
    7.77,         0.00,       228.84,        -0.49,        97.04,       108.60,        23.69,
    7.78,         0.00,       228.71,        -0.49,        97.10,       108.48,        23.62,
    7.79,         0.00,       228.58,        -0.49,        97.15,       108.36,        23.56,
    7.80,         0.00,       228.45,        -0.49,        97.20,       108.25,        23.49,
    7.81,         0.00,       228.32,        -0.49,        97.25,       108.13,        23.42,
    7.82,         0.00,       228.19,        -0.49,        97.30,       108.02,        23.36,
    7.83,         0.00,       228.06,        -0.49,        97.35,       107.90,        23.29,
    7.84,         0.00,       227.94,        -0.49,        97.41,       107.79,        23.23,
    7.85,         0.00,       227.81,        -0.49,        97.46,       107.67,        23.16,
    7.86,         0.00,       227.68,        -0.49,        97.51,       107.56,        23.10,
    7.87,         0.00,       227.55,        -0.49,        97.56,       107.44,        23.03,
    7.88,         0.00,       227.42,        -0.49,        97.61,       107.33,        22.97,
    7.89,         0.00,       227.29,        -0.49,        97.66,       107.21,        22.91,
    7.90,         0.00,       227.17,        -0.49,        97.71,       107.10,        22.84,
    7.91,         0.00,       227.04,        -0.49,        97.76,       106.99,        22.78,
    7.92,         0.00,       226.91,        -0.49,        97.81,       106.87,        22.72,
    7.93,         0.00,       226.79,        -0.49,        97.86,       106.76,        22.65,
    7.94,         0.00,       226.66,        -0.49,        97.91,       106.65,        22.59,
    7.95,         0.00,       226.53,        -0.49,        97.96,       106.53,        22.53,
    7.96,         0.00,       226.41,        -0.49,        98.01,       106.42,        22.46,
    7.97,         0.00,       226.28,        -0.49,        98.06,       106.31,        22.40,
    7.98,         0.00,       226.16,        -0.49,        98.11,       106.20,        22.34,
    7.99,         0.00,       226.03,        -0.49,        98.15,       106.08,        22.28,
    8.00,         0.00,       225.91,        -0.49,        98.20,       105.97,        22.21,
    8.01,         0.00,       225.78,        -0.49,        98.25,       105.86,        22.15,
    8.02,         0.00,       225.66,        -0.49,        98.30,       105.75,        22.09,
    8.03,         0.00,       225.53,        -0.49,        98.35,       105.64,        22.03,
    8.04,         0.00,       225.41,        -0.49,        98.40,       105.53,        21.97,
    8.05,         0.00,       225.28,        -0.49,        98.44,       105.42,        21.91,
    8.06,         0.00,       225.16,        -0.49,        98.49,       105.31,        21.85,
    8.07,         0.00,       225.04,        -0.49,        98.54,       105.20,        21.79,
    8.08,         0.00,       224.92,        -0.49,        98.59,       105.09,        21.73,
    8.09,         0.00,       224.79,        -0.49,        98.64,       104.98,        21.67,
    8.10,         0.00,       224.67,        -0.49,        98.68,       104.87,        21.61,
    8.11,         0.00,       224.55,        -0.49,        98.73,       104.76,        21.55,
    8.12,         0.00,       224.43,        -0.49,        98.78,       104.65,        21.49,
    8.13,         0.00,       224.30,        -0.49,        98.82,       104.54,        21.43,
    8.14,         0.00,       224.18,        -0.49,        98.87,       104.43,        21.37,
    8.15,         0.00,       224.06,        -0.49,        98.92,       104.32,        21.31,
    8.16,         0.00,       223.94,        -0.49,        98.96,       104.21,        21.25,
    8.17,         0.00,       223.82,        -0.49,        99.01,       104.10,        21.19,
    8.18,         0.00,       223.70,        -0.49,        99.06,       103.99,        21.13,
    8.19,         0.00,       223.58,        -0.49,        99.10,       103.89,        21.08,
    8.20,         0.00,       223.46,        -0.49,        99.15,       103.78,        21.02,
    8.21,         0.00,       223.34,        -0.49,        99.19,       103.67,        20.96,
    8.22,         0.00,       223.22,        -0.49,        99.24,       103.56,        20.90,
    8.23,         0.00,       223.10,        -0.49,        99.29,       103.46,        20.84,
    8.24,         0.00,       222.98,        -0.49,        99.33,       103.35,        20.79,
    8.25,         0.00,       222.86,        -0.49,        99.38,       103.24,        20.73,
    8.26,         0.00,       222.74,        -0.49,        99.42,       103.13,        20.67,
    8.27,         0.00,       222.63,        -0.49,        99.47,       103.03,        20.62,
    8.28,         0.00,       222.51,        -0.49,        99.51,       102.92,        20.56,
    8.29,         0.00,       222.39,        -0.49,        99.56,       102.82,        20.50,
    8.30,         0.00,       222.27,        -0.49,        99.60,       102.71,        20.45,
    8.31,         0.00,       222.15,        -0.49,        99.65,       102.60,        20.39,
    8.32,         0.00,       222.04,        -0.49,        99.69,       102.50,        20.33,
    8.33,         0.00,       221.92,        -0.49,        99.73,       102.39,        20.28,
    8.34,         0.00,       221.80,        -0.49,        99.78,       102.29,        20.22,
    8.35,         0.00,       221.69,        -0.49,        99.82,       102.18,        20.17,
    8.36,         0.00,       221.57,        -0.49,        99.87,       102.08,        20.11,
    8.37,         0.00,       221.45,        -0.49,        99.91,       101.97,        20.06,
    8.38,         0.00,       221.34,        -0.49,        99.95,       101.87,        20.00,
    8.39,         0.00,       221.22,        -0.49,       100.00,       101.76,        19.95,
    8.40,         0.00,       221.11,        -0.49,       100.04,       101.66,        19.89,
    8.41,         0.00,       220.99,        -0.49,       100.08,       101.56,        19.84,
    8.42,         0.00,       220.88,        -0.49,       100.13,       101.45,        19.78,
    8.43,         0.00,       220.76,        -0.49,       100.17,       101.35,        19.73,
    8.44,         0.00,       220.65,        -0.49,       100.21,       101.25,        19.67,
    8.45,         0.00,       219.85,        -0.49,       100.26,       100.41,        19.67,
    8.46,         0.00,       218.83,        -0.49,       100.30,        99.45,        19.57,
    8.47,         0.00,       218.66,        -0.49,       100.34,        99.29,        19.52,
    8.48,         0.00,       218.50,        -0.49,       100.38,        99.14,        19.46,
    8.49,         0.00,       218.35,        -0.49,       100.43,        98.99,        19.41,
    8.50,         0.00,       218.20,        -0.49,       100.47,        98.85,        19.36,
    8.51,         0.00,       218.05,        -0.49,       100.51,        98.72,        19.30,
    8.52,         0.00,       217.90,        -0.49,       100.55,        98.58,        19.25,
    8.53,         0.00,       217.76,        -0.49,       100.59,        98.45,        19.20,
    8.54,         0.00,       217.62,        -0.49,       100.64,        98.33,        19.15,
    8.55,         0.00,       217.49,        -0.49,       100.68,        98.20,        19.09,
    8.56,         0.00,       217.35,        -0.49,       100.72,        98.08,        19.04,
    8.57,         0.00,       217.22,        -0.49,       100.76,        97.95,        18.99,
    8.58,         0.00,       217.09,        -0.49,       100.80,        97.83,        18.94,
    8.59,         0.00,       216.96,        -0.49,       100.84,        97.71,        18.89,
    8.60,         0.00,       216.83,        -0.49,       100.88,        97.60,        18.84,
    8.61,         0.00,       216.71,        -0.49,       100.93,        97.48,        18.78,
    8.62,         0.00,       216.58,        -0.49,       100.97,        97.37,        18.73,
    8.63,         0.00,       216.46,        -0.49,       101.01,        97.25,        18.68,
    8.64,         0.00,       216.33,        -0.49,       101.05,        97.14,        18.63,
    8.65,         0.00,       216.21,        -0.49,       101.09,        97.03,        18.58,
    8.66,         0.00,       216.09,        -0.49,       101.13,        96.92,        18.53,
    8.67,         0.00,       215.97,        -0.49,       101.17,        96.81,        18.48,
    8.68,         0.00,       215.85,        -0.49,       101.21,        96.70,        18.43,
    8.69,         0.00,       215.73,        -0.49,       101.25,        96.59,        18.38,
    8.70,         0.00,       215.61,        -0.49,       101.29,        96.48,        18.33,
    8.71,         0.00,       215.50,        -0.49,       101.33,        96.37,        18.28,
    8.72,         0.00,       215.38,        -0.49,       101.37,        96.27,        18.23,
    8.73,         0.00,       215.26,        -0.49,       101.41,        96.16,        18.18,
    8.74,         0.00,       215.15,        -0.49,       101.45,        96.05,        18.13,
    8.75,         0.00,       215.03,        -0.49,       101.49,        95.95,        18.08,
    8.76,         0.00,       214.92,        -0.49,       101.52,        95.85,        18.03,
    8.77,         0.00,       214.81,        -0.49,       101.56,        95.74,        17.99,
    8.78,         0.00,       214.69,        -0.49,       101.60,        95.64,        17.94,
    8.79,         0.00,       214.58,        -0.49,       101.64,        95.54,        17.89,
    8.80,         0.00,       214.47,        -0.49,       101.68,        95.43,        17.84,
    8.81,         0.00,       214.36,        -0.49,       101.72,        95.33,        17.79,
    8.82,         0.00,       214.25,        -0.49,       101.76,        95.23,        17.74,
    8.83,         0.00,       214.14,        -0.49,       101.80,        95.13,        17.69,
    8.84,         0.00,       214.03,        -0.49,       101.83,        95.03,        17.65,
    8.85,         0.00,       213.92,        -0.49,       101.87,        94.93,        17.60,
    8.86,         0.00,       213.81,        -0.49,       101.91,        94.83,        17.55,
    8.87,         0.00,       213.70,        -0.49,       101.95,        94.73,        17.50,
    8.88,         0.00,       213.59,        -0.49,       101.99,        94.63,        17.46,
    8.89,         0.00,       213.48,        -0.49,       102.02,        94.53,        17.41,
    8.90,         0.00,       213.37,        -0.49,       102.06,        94.44,        17.36,
    8.91,         0.00,       213.27,        -0.49,       102.10,        94.34,        17.32,
    8.92,         0.00,       213.16,        -0.49,       102.14,        94.24,        17.27,
    8.93,         0.00,       213.05,        -0.49,       102.17,        94.14,        17.22,
    8.94,         0.00,       212.95,        -0.49,       102.21,        94.05,        17.18,
    8.95,         0.00,       212.84,        -0.49,       102.25,        93.95,        17.13,
    8.96,         0.00,       212.74,        -0.49,       102.29,        93.85,        17.08,
    8.97,         0.00,       212.63,        -0.49,       102.32,        93.76,        17.04,
    8.98,         0.00,       212.53,        -0.49,       102.36,        93.66,        16.99,
    8.99,         0.00,       212.42,        -0.49,       102.40,        93.57,        16.95,
    9.00,         0.00,       212.32,        -0.49,       102.43,        93.47,        16.90,
    9.01,         0.00,       212.22,        -0.49,       102.47,        93.38,        16.85,
    9.02,         0.00,       212.11,        -0.49,       102.51,        93.28,        16.81,
    9.03,         0.00,       212.01,        -0.49,       102.54,        93.19,        16.76,
    9.04,         0.00,       211.91,        -0.49,       102.58,        93.10,        16.72,
    9.05,         0.00,       211.80,        -0.49,       102.61,        93.00,        16.67,
    9.06,         0.00,       211.70,        -0.49,       102.65,        92.91,        16.63,
    9.07,         0.00,       211.60,        -0.49,       102.69,        92.82,        16.58,
    9.08,         0.00,       211.50,        -0.49,       102.72,        92.72,        16.54,
    9.09,         0.00,       211.40,        -0.49,       102.76,        92.63,        16.50,
    9.10,         0.00,       211.30,        -0.49,       102.79,        92.54,        16.45,
    9.11,         0.00,       211.20,        -0.49,       102.83,        92.45,        16.41,
    9.12,         0.00,       211.09,        -0.49,       102.86,        92.35,        16.36,
    9.13,         0.00,       210.99,        -0.49,       102.90,        92.26,        16.32,
    9.14,         0.00,       210.89,        -0.49,       102.93,        92.17,        16.28,
    9.15,         0.00,       210.79,        -0.49,       102.97,        92.08,        16.23,
    9.16,         0.00,       210.70,        -0.49,       103.00,        91.99,        16.19,
    9.17,         0.00,       210.60,        -0.49,       103.04,        91.90,        16.14,
    9.18,         0.00,       210.50,        -0.49,       103.07,        91.81,        16.10,
    9.19,         0.00,       210.40,        -0.49,       103.11,        91.72,        16.06,
    9.20,         0.00,       210.30,        -0.49,       103.14,        91.63,        16.02,
    9.21,         0.00,       210.20,        -0.49,       103.18,        91.54,        15.97,
    9.22,         0.00,       210.10,        -0.49,       103.21,        91.45,        15.93,
    9.23,         0.00,       210.01,        -0.49,       103.25,        91.36,        15.89,
    9.24,         0.00,       209.91,        -0.49,       103.28,        91.27,        15.84,
    9.25,         0.00,       209.81,        -0.49,       103.31,        91.18,        15.80,
    9.26,         0.00,       209.71,        -0.49,       103.35,        91.09,        15.76,
    9.27,         0.00,       209.62,        -0.49,       103.38,        91.00,        15.72,
    9.28,         0.00,       209.52,        -0.49,       103.42,        90.92,        15.68,
    9.29,         0.00,       209.43,        -0.49,       103.45,        90.83,        15.63,
    9.30,         0.00,       209.33,        -0.49,       103.48,        90.74,        15.59,
    9.31,         0.00,       209.23,        -0.49,       103.52,        90.65,        15.55,
    9.32,         0.00,       209.14,        -0.49,       103.55,        90.56,        15.51,
    9.33,         0.00,       209.04,        -0.49,       103.58,        90.48,        15.47,
    9.34,         0.00,       208.95,        -0.49,       103.62,        90.39,        15.43,
    9.35,         0.00,       208.85,        -0.49,       103.65,        90.30,        15.38,
    9.36,         0.00,       208.76,        -0.49,       103.68,        90.22,        15.34,
    9.37,         0.00,       208.66,        -0.49,       103.72,        90.13,        15.30,
    9.38,         0.00,       208.57,        -0.49,       103.75,        90.04,        15.26,
    9.39,         0.00,       208.47,        -0.49,       103.78,        89.96,        15.22,
    9.40,         0.00,       208.38,        -0.49,       103.82,        89.87,        15.18,
    9.41,         0.00,       208.29,        -0.49,       103.85,        89.79,        15.14,
    9.42,         0.00,       208.19,        -0.49,       103.88,        89.70,        15.10,
    9.43,         0.00,       208.10,        -0.49,       103.91,        89.61,        15.06,
    9.44,         0.00,       208.01,        -0.49,       103.95,        89.53,        15.02,
    9.45,         0.00,       207.91,        -0.49,       103.98,        89.44,        14.98,
    9.46,         0.00,       207.82,        -0.49,       104.01,        89.36,        14.94,
    9.47,         0.00,       207.73,        -0.49,       104.04,        89.27,        14.90,
    9.48,         0.00,       207.64,        -0.49,       104.07,        89.19,        14.86,
    9.49,         0.00,       207.54,        -0.49,       104.11,        89.10,        14.82,
    9.50,         0.00,       207.45,        -0.49,       104.14,        89.02,        14.78,
    9.51,         0.00,       207.36,        -0.49,       104.17,        88.94,        14.74,
    9.52,         0.00,       207.27,        -0.49,       104.20,        88.85,        14.70,
    9.53,         0.00,       207.18,        -0.49,       104.23,        88.77,        14.66,
    9.54,         0.00,       207.09,        -0.49,       104.26,        88.69,        14.62,
    9.55,         0.00,       207.00,        -0.49,       104.30,        88.60,        14.58,
    9.56,         0.00,       206.91,        -0.49,       104.33,        88.52,        14.55,
    9.57,         0.00,       206.81,        -0.49,       104.36,        88.44,        14.51,
    9.58,         0.00,       206.72,        -0.49,       104.39,        88.35,        14.47,
    9.59,         0.00,       206.63,        -0.49,       104.42,        88.27,        14.43,
    9.60,         0.00,       206.54,        -0.49,       104.45,        88.19,        14.39,
    9.61,         0.00,       206.45,        -0.49,       104.48,        88.11,        14.35,
    9.62,         0.00,       206.36,        -0.49,       104.51,        88.02,        14.32,
    9.63,         0.00,       206.28,        -0.49,       104.54,        87.94,        14.28,
    9.64,         0.00,       206.19,        -0.49,       104.57,        87.86,        14.24,
    9.65,         0.00,       206.10,        -0.49,       104.60,        87.78,        14.20,
    9.66,         0.00,       206.01,        -0.49,       104.63,        87.70,        14.16,
    9.67,         0.00,       205.92,        -0.49,       104.66,        87.61,        14.13,
    9.68,         0.00,       205.83,        -0.49,       104.70,        87.53,        14.09,
    9.69,         0.00,       205.74,        -0.49,       104.73,        87.45,        14.05,
    9.70,         0.00,       205.65,        -0.49,       104.76,        87.37,        14.01,
    9.71,         0.00,       205.57,        -0.49,       104.79,        87.29,        13.98,
    9.72,         0.00,       205.48,        -0.49,       104.82,        87.21,        13.94,
    9.73,         0.00,       205.39,        -0.49,       104.85,        87.13,        13.90,
    9.74,         0.00,       205.30,        -0.49,       104.88,        87.05,        13.87,
    9.75,         0.00,       205.22,        -0.49,       104.90,        86.97,        13.83,
    9.76,         0.00,       205.13,        -0.49,       104.93,        86.89,        13.79,
    9.77,         0.00,       205.04,        -0.49,       104.96,        86.81,        13.76,
    9.78,         0.00,       204.95,        -0.49,       104.99,        86.73,        13.72,
    9.79,         0.00,       204.87,        -0.49,       105.02,        86.65,        13.68,
    9.80,         0.00,       204.78,        -0.49,       105.05,        86.57,        13.65,
    9.81,         0.00,       204.70,        -0.49,       105.08,        86.49,        13.61,
    9.82,         0.00,       204.61,        -0.49,       105.11,        86.41,        13.57,
    9.83,         0.00,       204.52,        -0.49,       105.14,        86.33,        13.54,
    9.84,         0.00,       204.44,        -0.49,       105.17,        86.25,        13.50,
    9.85,         0.00,       204.35,        -0.49,       105.20,        86.17,        13.47,
    9.86,         0.00,       204.27,        -0.49,       105.23,        86.10,        13.43,
    9.87,         0.00,       204.18,        -0.49,       105.25,        86.02,        13.40,
    9.88,         0.00,       204.10,        -0.49,       105.28,        85.94,        13.36,
    9.89,         0.00,       204.01,        -0.49,       105.31,        85.86,        13.33,
    9.90,         0.00,       203.93,        -0.49,       105.34,        85.78,        13.29,
    9.91,         0.00,       203.84,        -0.49,       105.37,        85.71,        13.25,
    9.92,         0.00,       203.76,        -0.49,       105.40,        85.63,        13.22,
    9.93,         0.00,       203.67,        -0.49,       105.43,        85.55,        13.18,
    9.94,         0.00,       203.59,        -0.49,       105.45,        85.47,        13.15,
    9.95,         0.00,       203.50,        -0.49,       105.48,        85.40,        13.12,
    9.96,         0.00,       203.42,        -0.49,       105.51,        85.32,        13.08,
    9.97,         0.00,       203.34,        -0.49,       105.54,        85.24,        13.05,
    9.98,         0.00,       203.25,        -0.49,       105.57,        85.16,        13.01,
    9.99,         0.00,       203.17,        -0.49,       105.59,        85.09,        12.98,
   10.00,         0.00,       203.09,        -0.49,       105.62,        85.01,        12.94,
