Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.56,         0.00,        94.88,         0.00,       127.61,       -90.72,        57.97,
    7.57,         0.00,        94.81,         0.00,       127.73,       -90.83,        57.89,
    7.58,         0.00,        94.74,         0.00,       127.85,       -90.95,        57.82,
    7.59,         0.00,        94.66,         0.00,       127.96,       -91.06,        57.74,
    7.60,         0.00,        94.59,         0.00,       128.08,       -91.18,        57.67,
    7.61,         0.00,        94.52,         0.00,       128.20,       -91.29,        57.59,
    7.62,         0.00,        94.44,         0.00,       128.31,       -91.40,        57.52,
    7.63,         0.00,        94.37,         0.00,       128.43,       -91.51,        57.44,
    7.64,         0.00,        94.30,         0.00,       128.54,       -91.63,        57.37,
    7.65,         0.00,        94.23,         0.00,       128.66,       -91.74,        57.29,
    7.66,         0.00,        94.16,         0.00,       128.77,       -91.86,        57.22,
    7.67,         0.00,        94.09,         0.00,       128.89,       -91.97,        57.14,
    7.68,         0.00,        94.01,         0.00,       129.00,       -92.08,        57.07,
    7.69,         0.00,        93.94,         0.00,       129.12,       -92.19,        57.00,
    7.70,         0.00,        93.87,         0.00,       129.24,       -92.31,        56.93,
    7.71,         0.00,        93.80,         0.00,       129.35,       -92.42,        56.85,
    7.72,         0.00,        93.73,         0.00,       129.46,       -92.54,        56.78,
    7.73,         0.00,        93.66,         0.00,       129.58,       -92.65,        56.71,
    7.74,         0.00,        93.59,         0.00,       129.69,       -92.76,        56.64,
    7.75,         0.00,        93.52,         0.00,       129.81,       -92.87,        56.56,
    7.76,         0.00,        93.45,         0.00,       129.92,       -92.99,        56.49,
    7.77,         0.00,        93.38,         0.00,       130.04,       -93.10,        56.42,
    7.78,         0.00,        93.31,         0.00,       130.15,       -93.21,        56.35,
    7.79,         0.00,        93.24,         0.00,       130.27,       -93.33,        56.28,
    7.80,         0.00,        93.17,         0.00,       130.38,       -93.44,        56.21,
    7.81,         0.00,        93.10,         0.00,       130.49,       -93.55,        56.14,
    7.82,         0.00,        93.03,         0.00,       130.61,       -93.67,        56.07,
    7.83,         0.00,        92.96,         0.00,       130.72,       -93.78,        56.00,
    7.84,         0.00,        92.89,         0.00,       130.83,       -93.89,        55.93,
    7.85,         0.00,        92.83,         0.00,       130.95,       -94.00,        55.86,
    7.86,         0.00,        92.76,         0.00,       131.06,       -94.12,        55.79,
    7.87,         0.00,        92.69,         0.00,       131.17,       -94.23,        55.72,
    7.88,         0.00,        92.62,         0.00,       131.29,       -94.34,        55.66,
    7.89,         0.00,        92.55,         0.00,       131.40,       -94.45,        55.59,
    7.90,         0.00,        92.48,         0.00,       131.51,       -94.57,        55.52,
    7.91,         0.00,        92.42,         0.00,       131.62,       -94.68,        55.45,
    7.92,         0.00,        92.35,         0.00,       131.74,       -94.79,        55.38,
    7.93,         0.00,        92.28,         0.00,       131.85,       -94.90,        55.32,
    7.94,         0.00,        92.22,         0.00,       131.96,       -95.02,        55.25,
    7.95,         0.00,        92.15,         0.00,       132.07,       -95.13,        55.18,
    7.96,         0.00,        92.08,         0.00,       132.19,       -95.24,        55.12,
    7.97,         0.00,        92.01,         0.00,       132.30,       -95.35,        55.05,
    7.98,         0.00,        91.95,         0.00,       132.41,       -95.47,        54.98,
    7.99,         0.00,        91.88,         0.00,       132.52,       -95.58,        54.92,
    8.00,         0.00,        91.82,         0.00,       132.63,       -95.69,        54.85,
    8.01,         0.00,        91.75,         0.00,       132.75,       -95.80,        54.79,
    8.02,         0.00,        91.68,         0.00,       132.86,       -95.92,        54.72,
    8.03,         0.00,        91.62,         0.00,       132.97,       -96.03,        54.66,
    8.04,         0.00,        91.55,         0.00,       133.08,       -96.14,        54.59,
    8.05,         0.00,        91.49,         0.00,       133.19,       -96.25,        54.53,
    8.06,         0.00,        91.42,         0.00,       133.30,       -96.37,        54.46,
    8.07,         0.00,        91.36,         0.00,       133.41,       -96.48,        54.40,
    8.08,         0.00,        91.29,         0.00,       133.52,       -96.59,        54.34,
    8.09,         0.00,        91.23,         0.00,       133.63,       -96.70,        54.27,
    8.10,         0.00,        91.16,         0.00,       133.75,       -96.81,        54.21,
    8.11,         0.00,        91.10,         0.00,       133.86,       -96.92,        54.15,
    8.12,         0.00,        91.03,         0.00,       133.97,       -97.04,        54.08,
    8.13,         0.00,        90.97,         0.00,       134.08,       -97.15,        54.02,
    8.14,         0.00,        90.90,         0.00,       134.19,       -97.26,        53.96,
    8.15,         0.00,        90.84,         0.00,       134.30,       -97.37,        53.90,
    8.16,         0.00,        90.78,         0.00,       134.41,       -97.49,        53.83,
    8.17,         0.00,        90.71,         0.00,       134.52,       -97.60,        53.77,
    8.18,         0.00,        90.65,         0.00,       134.63,       -97.71,        53.71,
    8.19,         0.00,        90.58,         0.00,       134.74,       -97.82,        53.65,
    8.20,         0.00,        90.52,         0.00,       134.85,       -97.93,        53.59,
    8.21,         0.00,        90.46,         0.00,       134.96,       -98.04,        53.53,
    8.22,         0.00,        90.40,         0.00,       135.07,       -98.16,        53.47,
    8.23,         0.00,        90.33,         0.00,       135.18,       -98.27,        53.41,
    8.24,         0.00,        90.27,         0.00,       135.29,       -98.38,        53.34,
    8.25,         0.00,        90.21,         0.00,       135.39,       -98.49,        53.28,
    8.26,         0.00,        90.14,         0.00,       135.50,       -98.60,        53.22,
    8.27,         0.00,        90.08,         0.00,       135.61,       -98.71,        53.16,
    8.28,         0.00,        90.02,         0.00,       135.72,       -98.83,        53.11,
    8.29,         0.00,        89.96,         0.00,       135.83,       -98.94,        53.05,
    8.30,         0.00,        89.90,         0.00,       135.94,       -99.05,        52.99,
    8.31,         0.00,        89.83,         0.00,       136.05,       -99.16,        52.93,
    8.32,         0.00,        89.77,         0.00,       136.16,       -99.27,        52.87,
    8.33,         0.00,        89.71,         0.00,       136.27,       -99.38,        52.81,
    8.34,         0.00,        89.65,         0.00,       136.37,       -99.50,        52.75,
    8.35,         0.00,        89.59,         0.00,       136.48,       -99.61,        52.69,
    8.36,         0.00,        89.53,         0.00,       136.59,       -99.72,        52.64,
    8.37,         0.00,        89.47,         0.00,       136.70,       -99.83,        52.58,
    8.38,         0.00,        89.41,         0.00,       136.81,       -99.94,        52.52,
    8.39,         0.00,        89.35,         0.00,       136.92,      -100.05,        52.46,
    8.40,         0.00,        89.28,         0.00,       137.02,      -100.16,        52.41,
    8.41,         0.00,        89.22,         0.00,       137.13,      -100.27,        52.35,
    8.42,         0.00,        89.16,         0.00,       137.24,      -100.39,        52.29,
    8.43,         0.00,        89.10,         0.00,       137.35,      -100.50,        52.24,
    8.44,         0.00,        89.04,         0.00,       137.46,      -100.61,        52.18,
    8.45,         0.00,        88.98,         0.00,       137.56,      -100.72,        52.12,
    8.46,         0.00,        88.92,         0.00,       137.67,      -100.83,        52.07,
    8.47,         0.00,        88.86,         0.00,       137.78,      -100.94,        52.01,
    8.48,         0.00,        88.80,         0.00,       137.89,      -101.06,        51.95,
    8.49,         0.00,        88.75,         0.00,       137.99,      -101.16,        51.90,
    8.50,         0.00,        88.69,         0.00,       138.10,      -101.28,        51.84,
    8.51,         0.00,        88.63,         0.00,       138.21,      -101.39,        51.79,
    8.52,         0.00,        88.57,         0.00,       138.31,      -101.50,        51.73,
    8.53,         0.00,        88.51,         0.00,       138.42,      -101.61,        51.68,
    8.54,         0.00,        88.45,         0.00,       138.53,      -101.72,        51.62,
    8.55,         0.00,        88.39,         0.00,       138.63,      -101.83,        51.57,
    8.56,         0.00,        88.31,         0.00,       138.74,      -101.97,        51.52,
    8.57,         0.00,        88.13,         0.00,       138.85,      -102.20,        51.46,
    8.58,         0.00,        87.99,         0.00,       138.95,      -102.39,        51.41,
    8.59,         0.00,        87.88,         0.00,       139.06,      -102.55,        51.35,
    8.60,         0.00,        87.79,         0.00,       139.17,      -102.69,        51.30,
    8.61,         0.00,        87.71,         0.00,       139.27,      -102.83,        51.25,
    8.62,         0.00,        87.64,         0.00,       139.38,      -102.95,        51.19,
    8.63,         0.00,        87.58,         0.00,       139.49,      -103.07,        51.14,
    8.64,         0.00,        87.51,         0.00,       139.59,      -103.19,        51.09,
    8.65,         0.00,        87.45,         0.00,       139.70,      -103.30,        51.04,
    8.66,         0.00,        87.39,         0.00,       139.81,      -103.42,        50.98,
    8.67,         0.00,        87.33,         0.00,       139.91,      -103.53,        50.93,
    8.68,         0.00,        87.27,         0.00,       140.02,      -103.64,        50.88,
    8.69,         0.00,        87.21,         0.00,       140.12,      -103.76,        50.83,
    8.70,         0.00,        87.15,         0.00,       140.23,      -103.87,        50.78,
    8.71,         0.00,        87.10,         0.00,       140.33,      -103.98,        50.72,
    8.72,         0.00,        87.04,         0.00,       140.44,      -104.09,        50.67,
    8.73,         0.00,        86.98,         0.00,       140.55,      -104.20,        50.62,
    8.74,         0.00,        86.93,         0.00,       140.65,      -104.31,        50.57,
    8.75,         0.00,        86.87,         0.00,       140.76,      -104.42,        50.52,
    8.76,         0.00,        86.81,         0.00,       140.86,      -104.54,        50.47,
    8.77,         0.00,        86.76,         0.00,       140.97,      -104.65,        50.42,
    8.78,         0.00,        86.70,         0.00,       141.07,      -104.76,        50.37,
    8.79,         0.00,        86.65,         0.00,       141.18,      -104.87,        50.32,
    8.80,         0.00,        86.59,         0.00,       141.28,      -104.98,        50.27,
    8.81,         0.00,        86.54,         0.00,       141.39,      -105.09,        50.22,
    8.82,         0.00,        86.48,         0.00,       141.49,      -105.20,        50.17,
    8.83,         0.00,        86.43,         0.00,       141.60,      -105.31,        50.12,
    8.84,         0.00,        86.37,         0.00,       141.70,      -105.42,        50.07,
    8.85,         0.00,        86.32,         0.00,       141.81,      -105.53,        50.02,
    8.86,         0.00,        86.26,         0.00,       141.91,      -105.64,        49.97,
    8.87,         0.00,        86.21,         0.00,       142.02,      -105.75,        49.92,
    8.88,         0.00,        86.16,         0.00,       142.12,      -105.86,        49.87,
    8.89,         0.00,        86.10,         0.00,       142.23,      -105.97,        49.83,
    8.90,         0.00,        86.05,         0.00,       142.33,      -106.08,        49.78,
    8.91,         0.00,        86.00,         0.00,       142.44,      -106.19,        49.73,
    8.92,         0.00,        85.94,         0.00,       142.54,      -106.30,        49.68,
    8.93,         0.00,        85.89,         0.00,       142.64,      -106.41,        49.63,
    8.94,         0.00,        85.84,         0.00,       142.75,      -106.51,        49.58,
    8.95,         0.00,        85.78,         0.00,       142.85,      -106.62,        49.54,
    8.96,         0.00,        85.73,         0.00,       142.96,      -106.73,        49.49,
    8.97,         0.00,        85.68,         0.00,       143.06,      -106.84,        49.44,
    8.98,         0.00,        85.63,         0.00,       143.17,      -106.95,        49.40,
    8.99,         0.00,        85.57,         0.00,       143.27,      -107.06,        49.35,
    9.00,         0.00,        85.52,         0.00,       143.37,      -107.17,        49.30,
    9.01,         0.00,        85.47,         0.00,       143.48,      -107.28,        49.25,
    9.02,         0.00,        85.42,         0.00,       143.58,      -107.39,        49.21,
    9.03,         0.00,        85.37,         0.00,       143.68,      -107.50,        49.16,
    9.04,         0.00,        85.31,         0.00,       143.79,      -107.61,        49.12,
    9.05,         0.00,        85.26,         0.00,       143.89,      -107.72,        49.07,
    9.06,         0.00,        85.21,         0.00,       144.00,      -107.83,        49.02,
    9.07,         0.00,        85.16,         0.00,       144.10,      -107.94,        48.98,
    9.08,         0.00,        85.11,         0.00,       144.20,      -108.04,        48.93,
    9.09,         0.00,        85.06,         0.00,       144.31,      -108.15,        48.89,
    9.10,         0.00,        85.01,         0.00,       144.41,      -108.26,        48.84,
    9.11,         0.00,        84.96,         0.00,       144.51,      -108.37,        48.80,
    9.12,         0.00,        84.91,         0.00,       144.62,      -108.48,        48.75,
    9.13,         0.00,        84.85,         0.00,       144.72,      -108.59,        48.71,
    9.14,         0.00,        84.80,         0.00,       144.82,      -108.70,        48.66,
    9.15,         0.00,        84.75,         0.00,       144.93,      -108.81,        48.62,
    9.16,         0.00,        84.70,         0.00,       145.03,      -108.92,        48.57,
    9.17,         0.00,        84.65,         0.00,       145.13,      -109.03,        48.53,
    9.18,         0.00,        84.60,         0.00,       145.24,      -109.13,        48.48,
    9.19,         0.00,        84.55,         0.00,       145.34,      -109.24,        48.44,
    9.20,         0.00,        84.50,         0.00,       145.44,      -109.35,        48.40,
    9.21,         0.00,        84.45,         0.00,       145.54,      -109.46,        48.35,
    9.22,         0.00,        84.40,         0.00,       145.65,      -109.57,        48.31,
    9.23,         0.00,        84.35,         0.00,       145.75,      -109.68,        48.27,
    9.24,         0.00,        84.30,         0.00,       145.85,      -109.79,        48.22,
    9.25,         0.00,        84.26,         0.00,       145.96,      -109.90,        48.18,
    9.26,         0.00,        84.21,         0.00,       146.06,      -110.01,        48.14,
    9.27,         0.00,        84.16,         0.00,       146.16,      -110.11,        48.09,
    9.28,         0.00,        84.11,         0.00,       146.26,      -110.22,        48.05,
    9.29,         0.00,        84.06,         0.00,       146.37,      -110.33,        48.01,
    9.30,         0.00,        84.01,         0.00,       146.47,      -110.44,        47.96,
    9.31,         0.00,        83.96,         0.00,       146.57,      -110.55,        47.92,
    9.32,         0.00,        83.91,         0.00,       146.67,      -110.66,        47.88,
    9.33,         0.00,        83.86,         0.00,       146.78,      -110.77,        47.84,
    9.34,         0.00,        83.82,         0.00,       146.88,      -110.88,        47.80,
    9.35,         0.00,        83.77,         0.00,       146.98,      -110.99,        47.75,
    9.36,         0.00,        83.72,         0.00,       147.08,      -111.09,        47.71,
    9.37,         0.00,        83.67,         0.00,       147.19,      -111.20,        47.67,
    9.38,         0.00,        83.62,         0.00,       147.29,      -111.31,        47.63,
    9.39,         0.00,        83.57,         0.00,       147.39,      -111.42,        47.59,
    9.40,         0.00,        83.53,         0.00,       147.49,      -111.53,        47.55,
    9.41,         0.00,        83.48,         0.00,       147.59,      -111.64,        47.51,
    9.42,         0.00,        83.43,         0.00,       147.70,      -111.75,        47.47,
    9.43,         0.00,        83.38,         0.00,       147.80,      -111.86,        47.42,
    9.44,         0.00,        83.34,         0.00,       147.90,      -111.96,        47.38,
    9.45,         0.00,        83.29,         0.00,       148.00,      -112.07,        47.34,
    9.46,         0.00,        83.24,         0.00,       148.10,      -112.18,        47.30,
    9.47,         0.00,        83.19,         0.00,       148.21,      -112.29,        47.26,
    9.48,         0.00,        83.15,         0.00,       148.31,      -112.40,        47.22,
    9.49,         0.00,        83.10,         0.00,       148.41,      -112.51,        47.18,
    9.50,         0.00,        83.05,         0.00,       148.51,      -112.62,        47.14,
    9.51,         0.00,        83.01,         0.00,       148.61,      -112.73,        47.10,
    9.52,         0.00,        82.96,         0.00,       148.71,      -112.83,        47.06,
    9.53,         0.00,        82.91,         0.00,       148.82,      -112.94,        47.02,
    9.54,         0.00,        82.87,         0.00,       148.92,      -113.05,        46.98,
    9.55,         0.00,        82.82,         0.00,       149.02,      -113.16,        46.95,
    9.56,         0.00,        82.77,         0.00,       149.12,      -113.27,        46.91,
    9.57,         0.00,        82.73,         0.00,       149.22,      -113.38,        46.87,
    9.58,         0.00,        82.68,         0.00,       149.32,      -113.49,        46.83,
    9.59,         0.00,        82.64,         0.00,       149.42,      -113.60,        46.79,
    9.60,         0.00,        82.59,         0.00,       149.53,      -113.70,        46.75,
    9.61,         0.00,        82.54,         0.00,       149.63,      -113.81,        46.71,
    9.62,         0.00,        82.50,         0.00,       149.73,      -113.92,        46.67,
    9.63,         0.00,        82.45,         0.00,       149.83,      -114.03,        46.64,
    9.64,         0.00,        82.41,         0.00,       149.93,      -114.14,        46.60,
    9.65,         0.00,        82.36,         0.00,       150.03,      -114.25,        46.56,
    9.66,         0.00,        82.31,         0.00,       150.13,      -114.36,        46.52,
    9.67,         0.00,        82.27,         0.00,       150.23,      -114.47,        46.48,
    9.68,         0.00,        82.22,         0.00,       150.34,      -114.58,        46.45,
    9.69,         0.00,        82.18,         0.00,       150.44,      -114.68,        46.41,
    9.70,         0.00,        82.13,         0.00,       150.54,      -114.79,        46.37,
    9.71,         0.00,        82.09,         0.00,       150.64,      -114.90,        46.33,
    9.72,         0.00,        82.04,         0.00,       150.74,      -115.01,        46.30,
    9.73,         0.00,        82.00,         0.00,       150.84,      -115.12,        46.26,
    9.74,         0.00,        81.95,         0.00,       150.94,      -115.23,        46.22,
    9.75,         0.00,        81.91,         0.00,       151.04,      -115.34,        46.19,
    9.76,         0.00,        81.86,         0.00,       151.14,      -115.45,        46.15,
    9.77,         0.00,        81.82,         0.00,       151.25,      -115.55,        46.11,
    9.78,         0.00,        81.78,         0.00,       151.35,      -115.66,        46.08,
    9.79,         0.00,        81.73,         0.00,       151.45,      -115.77,        46.04,
    9.80,         0.00,        81.69,         0.00,       151.55,      -115.88,        46.00,
    9.81,         0.00,        81.64,         0.00,       151.65,      -115.99,        45.97,
    9.82,         0.00,        81.60,         0.00,       151.75,      -116.10,        45.93,
    9.83,         0.00,        81.55,         0.00,       151.85,      -116.21,        45.89,
    9.84,         0.00,        81.51,         0.00,       151.95,      -116.32,        45.86,
    9.85,         0.00,        81.47,         0.00,       152.05,      -116.42,        45.82,
    9.86,         0.00,        81.42,         0.00,       152.15,      -116.53,        45.79,
    9.87,         0.00,        81.38,         0.00,       152.25,      -116.64,        45.75,
    9.88,         0.00,        81.34,         0.00,       152.35,      -116.75,        45.72,
    9.89,         0.00,        81.29,         0.00,       152.45,      -116.86,        45.68,
    9.90,         0.00,        81.25,         0.00,       152.55,      -116.97,        45.65,
    9.91,         0.00,        81.21,         0.00,       152.66,      -117.08,        45.61,
    9.92,         0.00,        81.16,         0.00,       152.76,      -117.19,        45.58,
    9.93,         0.00,        81.12,         0.00,       152.86,      -117.30,        45.54,
    9.94,         0.00,        81.08,         0.00,       152.96,      -117.40,        45.51,
    9.95,         0.00,        81.03,         0.00,       153.06,      -117.51,        45.47,
    9.96,         0.00,        80.99,         0.00,       153.16,      -117.62,        45.44,
    9.97,         0.00,        80.95,         0.00,       153.26,      -117.73,        45.40,
    9.98,         0.00,        80.90,         0.00,       153.36,      -117.84,        45.37,
    9.99,         0.00,        80.86,         0.00,       153.46,      -117.95,        45.33,
   10.00,         0.00,        80.82,         0.00,       153.56,      -118.06,        45.30,
