Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.27,        10.25,         0.00,        -0.49,       121.50,      -171.81,        61.04,
    7.28,        10.24,         0.00,        -0.49,       121.62,      -171.84,        60.93,
    7.29,        10.24,         0.00,        -0.49,       121.75,      -171.86,        60.83,
    7.30,        10.23,         0.00,        -0.49,       121.87,      -171.89,        60.72,
    7.31,        10.23,         0.00,        -0.49,       122.00,      -171.92,        60.62,
    7.32,        10.22,         0.00,        -0.49,       122.12,      -171.94,        60.52,
    7.33,        10.22,        -0.00,        -0.49,       122.24,      -171.97,        60.41,
    7.34,        10.21,         0.00,        -0.49,       122.37,      -171.99,        60.31,
    7.35,        10.21,         0.00,        -0.49,       122.49,      -172.02,        60.21,
    7.36,        10.20,        -0.00,        -0.49,       122.62,      -172.05,        60.10,
    7.37,        10.20,         0.00,        -0.49,       122.74,      -172.07,        60.00,
    7.38,        10.19,        -0.00,        -0.49,       122.86,      -172.10,        59.90,
    7.39,        10.19,         0.00,        -0.49,       122.99,      -172.13,        59.80,
    7.40,        10.18,         0.00,        -0.49,       123.11,      -172.15,        59.69,
    7.41,        10.18,         0.00,        -0.49,       123.23,      -172.18,        59.59,
    7.42,        10.17,         0.00,        -0.49,       123.36,      -172.21,        59.49,
    7.43,        10.17,        -0.00,        -0.49,       123.48,      -172.24,        59.39,
    7.44,        10.16,         0.00,        -0.49,       123.60,      -172.26,        59.29,
    7.45,        10.16,        -0.00,        -0.49,       123.73,      -172.29,        59.19,
    7.46,        10.15,         0.00,        -0.49,       123.85,      -172.32,        59.09,
    7.47,        10.15,        -0.00,        -0.49,       123.97,      -172.35,        58.99,
    7.48,        10.14,         0.00,        -0.49,       124.09,      -172.37,        58.89,
    7.49,        10.14,         0.00,        -0.49,       124.21,      -172.40,        58.79,
    7.50,        10.13,        -0.00,        -0.49,       124.34,      -172.43,        58.70,
    7.51,        10.13,         0.00,        -0.49,       124.46,      -172.46,        58.60,
    7.52,        10.12,         0.00,        -0.49,       124.58,      -172.49,        58.50,
    7.53,        10.12,        -0.00,        -0.49,       124.70,      -172.52,        58.40,
    7.54,        10.11,         0.00,        -0.49,       124.82,      -172.54,        58.30,
    7.55,        10.11,         0.00,        -0.49,       124.94,      -172.57,        58.21,
    7.56,        10.10,        -0.00,        -0.49,       125.06,      -172.60,        58.11,
    7.57,        10.10,         0.00,        -0.49,       125.18,      -172.63,        58.01,
    7.58,        10.09,         0.00,        -0.49,       125.31,      -172.66,        57.92,
    7.59,        10.09,         0.00,        -0.49,       125.43,      -172.69,        57.82,
    7.60,        10.08,         0.00,        -0.49,       125.55,      -172.72,        57.72,
    7.61,        10.08,         0.00,        -0.49,       125.67,      -172.75,        57.63,
    7.62,        10.07,        -0.00,        -0.49,       125.79,      -172.78,        57.53,
    7.63,        10.07,        -0.00,        -0.49,       125.91,      -172.81,        57.44,
    7.64,        10.06,         0.00,        -0.49,       126.03,      -172.84,        57.34,
    7.65,        10.06,         0.00,        -0.49,       126.15,      -172.87,        57.25,
    7.66,        10.05,        -0.00,        -0.49,       126.26,      -172.90,        57.16,
    7.67,        10.05,         0.00,        -0.49,       126.38,      -172.93,        57.06,
    7.68,        10.04,         0.00,        -0.49,       126.50,      -172.96,        56.97,
    7.69,        10.04,        -0.00,        -0.49,       126.62,      -172.99,        56.87,
    7.70,        10.03,         0.00,        -0.49,       126.74,      -173.02,        56.78,
    7.71,        10.03,        -0.00,        -0.49,       126.86,      -173.05,        56.69,
    7.72,        10.02,         0.00,        -0.49,       126.98,      -173.08,        56.60,
    7.73,        10.02,         0.00,        -0.49,       127.10,      -173.11,        56.50,
    7.74,        10.01,         0.00,        -0.49,       127.22,      -173.14,        56.41,
    7.75,        10.01,        -0.00,        -0.49,       127.33,      -173.17,        56.32,
    7.76,        10.00,         0.00,        -0.49,       127.45,      -173.21,        56.23,
    7.77,        10.00,         0.00,        -0.49,       127.57,      -173.24,        56.14,
    7.78,         9.99,         0.00,        -0.49,       127.69,      -173.27,        56.05,
    7.79,         9.99,        -0.00,        -0.49,       127.81,      -173.30,        55.96,
    7.80,         9.98,         0.00,        -0.49,       127.92,      -173.33,        55.86,
    7.81,         9.98,         0.00,        -0.49,       128.04,      -173.36,        55.77,
    7.82,         9.97,         0.00,        -0.49,       128.16,      -173.40,        55.68,
    7.83,         9.97,         0.00,        -0.49,       128.27,      -173.43,        55.59,
    7.84,         9.97,        -0.00,        -0.49,       128.39,      -173.46,        55.51,
    7.85,         9.96,         0.00,        -0.49,       128.51,      -173.49,        55.42,
    7.86,         9.96,        -0.00,        -0.49,       128.63,      -173.53,        55.33,
    7.87,         9.95,         0.00,        -0.49,       128.74,      -173.56,        55.24,
    7.88,         9.95,         0.00,        -0.49,       128.86,      -173.59,        55.15,
    7.89,         9.94,         0.00,        -0.49,       128.97,      -173.62,        55.06,
    7.90,         9.94,         0.00,        -0.49,       129.09,      -173.66,        54.97,
    7.91,         9.93,         0.00,        -0.49,       129.21,      -173.69,        54.89,
    7.92,         9.93,         0.00,        -0.49,       129.32,      -173.72,        54.80,
    7.93,         9.92,        -0.00,        -0.49,       129.44,      -173.76,        54.71,
    7.94,         9.92,         0.00,        -0.49,       129.55,      -173.79,        54.62,
    7.95,         9.91,         0.00,        -0.49,       129.67,      -173.82,        54.54,
    7.96,         9.91,        -0.00,        -0.49,       129.79,      -173.86,        54.45,
    7.97,         9.91,         0.00,        -0.49,       129.90,      -173.89,        54.37,
    7.98,         9.90,         0.00,        -0.49,       130.02,      -173.92,        54.28,
    7.99,         9.90,        -0.00,        -0.49,       130.13,      -173.96,        54.19,
    8.00,         9.89,         0.00,        -0.49,       130.25,      -173.99,        54.11,
    8.01,         9.89,         0.00,        -0.49,       130.36,      -174.02,        54.02,
    8.02,         9.88,         0.00,        -0.49,       130.48,      -174.06,        53.94,
    8.03,         9.88,         0.00,        -0.49,       130.59,      -174.09,        53.85,
    8.04,         9.87,         0.00,        -0.49,       130.70,      -174.13,        53.77,
    8.05,         9.87,         0.00,        -0.49,       130.82,      -174.16,        53.68,
    8.06,         9.87,         0.00,        -0.49,       130.93,      -174.20,        53.60,
    8.07,         9.86,         0.00,        -0.49,       131.05,      -174.23,        53.52,
    8.08,         9.86,         0.00,        -0.49,       131.16,      -174.27,        53.43,
    8.09,         9.85,        -0.00,        -0.49,       131.27,      -174.30,        53.35,
    8.10,         9.85,        -0.00,        -0.49,       131.39,      -174.34,        53.27,
    8.11,         9.84,         0.00,        -0.49,       131.50,      -174.37,        53.18,
    8.12,         9.84,         0.00,        -0.49,       131.62,      -174.41,        53.10,
    8.13,         9.83,         0.00,        -0.49,       131.73,      -174.44,        53.02,
    8.14,         9.83,         0.00,        -0.49,       131.84,      -174.48,        52.94,
    8.15,         9.83,        -0.00,        -0.49,       131.96,      -174.51,        52.85,
    8.16,         9.82,         0.00,        -0.49,       132.07,      -174.55,        52.77,
    8.17,         9.82,         0.00,        -0.49,       132.18,      -174.58,        52.69,
    8.18,         9.81,        -0.00,        -0.49,       132.29,      -174.62,        52.61,
    8.19,         9.81,         0.00,        -0.49,       132.41,      -174.65,        52.53,
    8.20,         9.80,         0.00,        -0.49,       132.52,      -174.69,        52.45,
    8.21,         9.80,         0.00,        -0.49,       132.63,      -174.73,        52.37,
    8.22,         9.80,        -0.00,        -0.49,       132.74,      -174.76,        52.29,
    8.23,         9.79,         0.00,        -0.49,       132.86,      -174.80,        52.21,
    8.24,         9.79,         0.00,        -0.49,       132.97,      -174.84,        52.13,
    8.25,         9.78,         0.00,        -0.49,       133.08,      -174.87,        52.05,
    8.26,         9.78,         0.00,        -0.49,       133.19,      -174.91,        51.97,
    8.27,         9.77,        -0.00,        -0.49,       133.30,      -174.94,        51.89,
    8.28,         9.77,         0.00,        -0.49,       133.41,      -174.98,        51.81,
    8.29,         9.77,        -0.00,        -0.49,       133.53,      -175.02,        51.73,
    8.30,         9.76,         0.00,        -0.49,       133.64,      -175.06,        51.65,
    8.31,         9.76,         0.00,        -0.49,       133.75,      -175.09,        51.57,
    8.32,         9.75,         0.00,        -0.49,       133.86,      -175.13,        51.49,
    8.33,         9.75,         0.00,        -0.49,       133.97,      -175.17,        51.42,
    8.34,         9.74,        -0.00,        -0.49,       134.08,      -175.20,        51.34,
    8.35,         9.74,         0.00,        -0.49,       134.19,      -175.24,        51.26,
    8.36,         9.74,        -0.00,        -0.49,       134.30,      -175.28,        51.18,
    8.37,         9.73,         0.00,        -0.49,       134.41,      -175.32,        51.11,
    8.38,         9.73,        -0.00,        -0.49,       134.52,      -175.35,        51.03,
    8.39,         9.72,         0.00,        -0.49,       134.63,      -175.39,        50.95,
    8.40,         9.72,        -0.00,        -0.49,       134.74,      -175.43,        50.88,
    8.41,         9.72,        -0.00,        -0.49,       134.85,      -175.47,        50.80,
    8.42,         9.71,         0.00,        -0.49,       134.96,      -175.50,        50.72,
    8.43,         9.71,         0.00,        -0.49,       135.07,      -175.54,        50.65,
    8.44,         9.70,         0.00,        -0.49,       135.18,      -175.58,        50.57,
    8.45,         9.70,        -0.00,        -0.49,       135.29,      -175.62,        50.50,
    8.46,         9.69,         0.00,        -0.49,       135.40,      -175.66,        50.42,
    8.47,         9.69,        -0.00,        -0.49,       135.51,      -175.70,        50.35,
    8.48,         9.69,         0.00,        -0.49,       135.62,      -175.73,        50.27,
    8.49,         9.68,        -0.00,        -0.49,       135.73,      -175.77,        50.20,
    8.50,         9.68,        -0.00,        -0.49,       135.84,      -175.81,        50.12,
    8.51,         9.67,         0.00,        -0.49,       135.95,      -175.85,        50.05,
    8.52,         9.67,         0.00,        -0.49,       136.06,      -175.89,        49.97,
    8.53,         9.67,         0.00,        -0.49,       136.17,      -175.93,        49.90,
    8.54,         9.66,         0.00,        -0.49,       136.28,      -175.97,        49.83,
    8.55,         9.66,         0.00,        -0.49,       136.39,      -176.01,        49.75,
    8.56,         9.65,         0.00,        -0.49,       136.49,      -176.05,        49.68,
    8.57,         9.65,        -0.00,        -0.49,       136.60,      -176.08,        49.61,
    8.58,         9.65,         0.00,        -0.49,       136.71,      -176.12,        49.53,
    8.59,         9.64,        -0.00,        -0.49,       136.82,      -176.16,        49.46,
    8.60,         9.64,         0.00,        -0.49,       136.93,      -176.20,        49.39,
    8.61,         9.63,         0.00,        -0.49,       137.03,      -176.24,        49.32,
    8.62,         9.63,         0.00,        -0.49,       137.14,      -176.28,        49.24,
    8.63,         9.63,         0.00,        -0.49,       137.25,      -176.32,        49.17,
    8.64,         9.62,         0.00,        -0.49,       137.36,      -176.36,        49.10,
    8.65,         9.62,         0.00,        -0.49,       137.47,      -176.40,        49.03,
    8.66,         9.61,        -0.00,        -0.49,       137.57,      -176.44,        48.96,
    8.67,         9.61,         0.00,        -0.49,       137.68,      -176.48,        48.89,
    8.68,         9.61,         0.00,        -0.49,       137.79,      -176.52,        48.82,
    8.69,         9.60,        -0.00,        -0.49,       137.89,      -176.56,        48.74,
    8.70,         9.60,         0.00,        -0.49,       138.00,      -176.60,        48.67,
    8.71,         9.60,         0.00,        -0.49,       138.11,      -176.64,        48.60,
    8.72,         9.59,        -0.00,        -0.49,       138.22,      -176.68,        48.53,
    8.73,         9.59,         0.00,        -0.49,       138.32,      -176.72,        48.46,
    8.74,         9.58,         0.00,        -0.49,       138.43,      -176.77,        48.39,
    8.75,         9.58,        -0.00,        -0.49,       138.54,      -176.81,        48.32,
    8.76,         9.58,         0.00,        -0.49,       138.64,      -176.85,        48.25,
    8.77,         9.57,        -0.00,        -0.49,       138.75,      -176.89,        48.18,
    8.78,         9.57,         0.00,        -0.49,       138.85,      -176.93,        48.12,
    8.79,         9.56,        -0.00,        -0.49,       138.96,      -176.97,        48.05,
    8.80,         9.56,         0.00,        -0.49,       139.07,      -177.01,        47.98,
    8.81,         9.56,        -0.00,        -0.49,       139.17,      -177.05,        47.91,
    8.82,         9.55,         0.00,        -0.49,       139.28,      -177.09,        47.84,
    8.83,         9.55,        -0.00,        -0.49,       139.38,      -177.13,        47.77,
    8.84,         9.55,         0.00,        -0.49,       139.49,      -177.18,        47.70,
    8.85,         9.54,         0.00,        -0.49,       139.60,      -177.22,        47.64,
    8.86,         9.54,         0.00,        -0.49,       139.70,      -177.26,        47.57,
    8.87,         9.53,         0.00,        -0.49,       139.81,      -177.30,        47.50,
    8.88,         9.53,         0.00,        -0.49,       139.91,      -177.34,        47.43,
    8.89,         9.53,         0.00,        -0.49,       140.02,      -177.38,        47.37,
    8.90,         9.52,        -0.00,        -0.49,       140.12,      -177.43,        47.30,
    8.91,         9.52,        -0.00,        -0.49,       140.23,      -177.47,        47.23,
    8.92,         9.52,        -0.00,        -0.49,       140.33,      -177.51,        47.17,
    8.93,         9.51,         0.00,        -0.49,       140.44,      -177.55,        47.10,
    8.94,         9.51,         0.00,        -0.49,       140.54,      -177.59,        47.03,
    8.95,         9.50,        -0.00,        -0.49,       140.65,      -177.64,        46.97,
    8.96,         9.50,         0.00,        -0.49,       140.75,      -177.68,        46.90,
    8.97,         9.50,         0.00,        -0.49,       140.86,      -177.72,        46.84,
    8.98,         9.49,         0.00,        -0.49,       140.96,      -177.76,        46.77,
    8.99,         9.49,         0.00,        -0.49,       141.06,      -177.81,        46.71,
    9.00,         9.49,         0.00,        -0.49,       141.17,      -177.85,        46.64,
    9.01,         9.48,         0.00,        -0.49,       141.27,      -177.89,        46.57,
    9.02,         9.48,         0.00,        -0.49,       141.38,      -177.93,        46.51,
    9.03,         9.47,         0.00,        -0.49,       141.48,      -177.98,        46.45,
    9.04,         9.47,         0.00,        -0.49,       141.58,      -178.02,        46.38,
    9.05,         9.47,         0.00,        -0.49,       141.69,      -178.06,        46.32,
    9.06,         9.46,         0.00,        -0.49,       141.79,      -178.11,        46.25,
    9.07,         9.46,         0.00,        -0.49,       141.90,      -178.15,        46.19,
    9.08,         9.46,         0.00,        -0.49,       142.00,      -178.19,        46.12,
    9.09,         9.45,         0.00,        -0.49,       142.10,      -178.24,        46.06,
    9.10,         9.45,         0.00,        -0.49,       142.21,      -178.28,        46.00,
    9.11,         9.45,         0.00,        -0.49,       142.31,      -178.32,        45.93,
    9.12,         9.44,         0.00,        -0.49,       142.41,      -178.37,        45.87,
    9.13,         9.44,        -0.00,        -0.49,       142.52,      -178.41,        45.81,
    9.14,         9.43,         0.00,        -0.49,       142.62,      -178.45,        45.74,
    9.15,         9.43,         0.00,        -0.49,       142.72,      -178.50,        45.68,
    9.16,         9.43,         0.00,        -0.49,       142.82,      -178.54,        45.62,
    9.17,         9.42,        -0.00,        -0.49,       142.93,      -178.58,        45.56,
    9.18,         9.42,         0.00,        -0.49,       143.03,      -178.63,        45.49,
    9.19,         9.42,         0.00,        -0.49,       143.13,      -178.67,        45.43,
    9.20,         9.41,        -0.00,        -0.49,       143.23,      -178.72,        45.37,
    9.21,         9.41,        -0.00,        -0.49,       143.34,      -178.76,        45.31,
    9.22,         9.41,        -0.00,        -0.49,       143.44,      -178.80,        45.25,
    9.23,         9.40,         0.00,        -0.49,       143.54,      -178.85,        45.18,
    9.24,         9.40,         0.00,        -0.49,       143.64,      -178.89,        45.12,
    9.25,         9.40,        -0.00,        -0.49,       143.75,      -178.94,        45.06,
    9.26,         9.39,         0.00,        -0.49,       143.85,      -178.98,        45.00,
    9.27,         9.39,         0.00,        -0.49,       143.95,      -179.03,        44.94,
    9.28,         9.39,         0.00,        -0.49,       144.05,      -179.07,        44.88,
    9.29,         9.38,         0.00,        -0.49,       144.15,      -179.12,        44.82,
    9.30,         9.38,         0.00,        -0.49,       144.25,      -179.16,        44.76,
    9.31,         9.37,         0.00,        -0.49,       144.36,      -179.20,        44.70,
    9.32,         9.37,         0.00,        -0.49,       144.46,      -179.25,        44.64,
    9.33,         9.37,         0.00,        -0.49,       144.56,      -179.29,        44.58,
    9.34,         9.36,        -0.00,        -0.49,       144.66,      -179.34,        44.52,
    9.35,         9.36,         0.00,        -0.49,       144.76,      -179.38,        44.46,
    9.36,         9.36,         0.00,        -0.49,       144.86,      -179.43,        44.40,
    9.37,         9.35,         0.00,        -0.49,       144.96,      -179.47,        44.34,
    9.38,         9.35,        -0.00,        -0.49,       145.06,      -179.52,        44.28,
    9.39,         9.35,         0.00,        -0.49,       145.17,      -179.57,        44.22,
    9.40,         9.34,         0.00,        -0.49,       145.27,      -179.61,        44.16,
    9.41,         9.34,         0.00,        -0.49,       145.37,      -179.66,        44.10,
    9.42,         9.34,         0.00,        -0.49,       145.47,      -179.70,        44.05,
    9.43,         9.33,         0.00,        -0.49,       145.57,      -179.75,        43.99,
    9.44,         9.33,         0.00,        -0.49,       145.67,      -179.79,        43.93,
    9.45,         9.33,         0.00,        -0.49,       145.77,      -179.84,        43.87,
    9.46,         9.32,         0.00,        -0.49,       145.87,      -179.88,        43.81,
    9.47,         9.32,        -0.00,        -0.49,       145.97,      -179.93,        43.75,
    9.48,         9.32,         0.00,        -0.49,       146.07,      -179.97,        43.70,
    9.49,         9.31,         0.00,        -0.49,       146.17,      -180.02,        43.64,
    9.50,         9.31,        -0.00,        -0.49,       146.27,      -180.07,        43.58,
    9.51,         9.31,         0.00,        -0.49,       146.37,      -180.11,        43.52,
    9.52,         9.30,         0.00,        -0.49,       146.47,      -180.16,        43.47,
    9.53,         9.30,         0.00,        -0.49,       146.57,      -180.20,        43.41,
    9.54,         9.30,        -0.00,        -0.49,       146.67,      -180.25,        43.35,
    9.55,         9.29,         0.00,        -0.49,       146.77,      -180.30,        43.30,
    9.56,         9.29,         0.00,        -0.49,       146.87,      -180.34,        43.24,
    9.57,         9.29,         0.00,        -0.49,       146.97,      -180.39,        43.18,
    9.58,         9.28,         0.00,        -0.49,       147.07,      -180.44,        43.13,
    9.59,         9.28,         0.00,        -0.49,       147.17,      -180.48,        43.07,
    9.60,         9.28,         0.00,        -0.49,       147.27,      -180.53,        43.01,
    9.61,         9.27,         0.00,        -0.49,       147.36,      -180.58,        42.96,
    9.62,         9.27,         0.00,        -0.49,       147.46,      -180.62,        42.90,
    9.63,         9.27,        -0.00,        -0.49,       147.56,      -180.67,        42.85,
    9.64,         9.26,         0.00,        -0.49,       147.66,      -180.72,        42.79,
    9.65,         9.26,         0.00,        -0.49,       147.76,      -180.76,        42.74,
    9.66,         9.26,         0.00,        -0.49,       147.86,      -180.81,        42.68,
    9.67,         9.25,         0.00,        -0.49,       147.96,      -180.86,        42.63,
    9.68,         9.25,         0.00,        -0.49,       148.06,      -180.90,        42.57,
    9.69,         9.25,         0.00,        -0.49,       148.16,      -180.95,        42.52,
    9.70,         9.24,         0.00,        -0.49,       148.25,      -181.00,        42.46,
    9.71,         9.24,         0.00,        -0.49,       148.35,      -181.04,        42.41,
    9.72,         9.24,         0.00,        -0.49,       148.45,      -181.09,        42.35,
    9.73,         9.23,         0.00,        -0.49,       148.55,      -181.14,        42.30,
    9.74,         9.23,         0.00,        -0.49,       148.65,      -181.19,        42.24,
    9.75,         9.23,        -0.00,        -0.49,       148.75,      -181.23,        42.19,
    9.76,         9.22,         0.00,        -0.49,       148.84,      -181.28,        42.14,
    9.77,         9.22,         0.00,        -0.49,       148.94,      -181.33,        42.08,
    9.78,         9.22,         0.00,        -0.49,       149.04,      -181.38,        42.03,
    9.79,         9.21,         0.00,        -0.49,       149.14,      -181.42,        41.98,
    9.80,         9.21,         0.00,        -0.49,       149.24,      -181.47,        41.92,
    9.81,         9.21,         0.00,        -0.49,       149.33,      -181.52,        41.87,
    9.82,         9.21,         0.00,        -0.49,       149.43,      -181.57,        41.82,
    9.83,         9.20,         0.00,        -0.49,       149.53,      -181.61,        41.76,
    9.84,         9.20,         0.00,        -0.49,       149.63,      -181.66,        41.71,
    9.85,         9.20,         0.00,        -0.49,       149.72,      -181.71,        41.66,
    9.86,         9.19,        -0.00,        -0.49,       149.82,      -181.76,        41.60,
    9.87,         9.19,         0.00,        -0.49,       149.92,      -181.81,        41.55,
    9.88,         9.19,        -0.00,        -0.49,       150.02,      -181.85,        41.50,
    9.89,         9.18,         0.00,        -0.49,       150.11,      -181.90,        41.45,
    9.90,         9.18,         0.00,        -0.49,       150.21,      -181.95,        41.40,
    9.91,         9.18,         0.00,        -0.49,       150.31,      -182.00,        41.34,
    9.92,         9.17,         0.00,        -0.49,       150.40,      -182.05,        41.29,
    9.93,         9.17,        -0.00,        -0.49,       150.50,      -182.09,        41.24,
    9.94,         9.17,         0.00,        -0.49,       150.60,      -182.14,        41.19,
    9.95,         9.16,        -0.00,        -0.49,       150.69,      -182.19,        41.14,
    9.96,         9.16,         0.00,        -0.49,       150.79,      -182.24,        41.09,
    9.97,         9.16,         0.00,        -0.49,       150.89,      -182.29,        41.03,
    9.98,         9.15,        -0.00,        -0.49,       150.98,      -182.34,        40.98,
    9.99,         9.15,         0.00,        -0.49,       151.08,      -182.38,        40.93,
   10.00,         9.15,         0.00,        -0.49,       151.18,      -182.43,        40.88,
