Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.36,         0.00,        96.25,        -0.49,       125.41,       -88.24,        59.55,
    7.37,         0.00,        96.17,        -0.49,       125.53,       -88.36,        59.47,
    7.38,         0.00,        96.09,        -0.49,       125.65,       -88.47,        59.38,
    7.39,         0.00,        96.02,        -0.49,       125.77,       -88.59,        59.30,
    7.40,         0.00,        95.94,        -0.49,       125.89,       -88.70,        59.22,
    7.41,         0.00,        95.86,        -0.49,       126.01,       -88.82,        59.14,
    7.42,         0.00,        95.79,        -0.49,       126.13,       -88.93,        59.06,
    7.43,         0.00,        95.71,        -0.49,       126.25,       -89.05,        58.98,
    7.44,         0.00,        95.63,        -0.49,       126.36,       -89.16,        58.90,
    7.45,         0.00,        95.56,        -0.49,       126.48,       -89.27,        58.82,
    7.46,         0.00,        95.48,        -0.49,       126.60,       -89.39,        58.74,
    7.47,         0.00,        95.41,        -0.49,       126.72,       -89.50,        58.66,
    7.48,         0.00,        95.33,        -0.49,       126.84,       -89.61,        58.58,
    7.49,         0.00,        95.26,        -0.49,       126.95,       -89.73,        58.50,
    7.50,         0.00,        95.18,        -0.49,       127.07,       -89.84,        58.43,
    7.51,         0.00,        95.11,        -0.49,       127.19,       -89.96,        58.35,
    7.52,         0.00,        95.04,        -0.49,       127.31,       -90.07,        58.27,
    7.53,         0.00,        94.96,        -0.49,       127.42,       -90.19,        58.19,
    7.54,         0.00,        94.89,        -0.49,       127.54,       -90.30,        58.12,
    7.55,         0.00,        94.81,        -0.49,       127.66,       -90.41,        58.04,
    7.56,         0.00,        94.74,        -0.49,       127.78,       -90.53,        57.96,
    7.57,         0.00,        94.67,        -0.49,       127.89,       -90.64,        57.89,
    7.58,         0.00,        94.59,        -0.49,       128.01,       -90.75,        57.81,
    7.59,         0.00,        94.52,        -0.49,       128.13,       -90.87,        57.73,
    7.60,         0.00,        94.45,        -0.49,       128.24,       -90.98,        57.66,
    7.61,         0.00,        94.38,        -0.49,       128.36,       -91.10,        57.58,
    7.62,         0.00,        94.30,        -0.49,       128.47,       -91.21,        57.51,
    7.63,         0.00,        94.23,        -0.49,       128.59,       -91.32,        57.43,
    7.64,         0.00,        94.16,        -0.49,       128.71,       -91.43,        57.36,
    7.65,         0.00,        94.09,        -0.49,       128.82,       -91.55,        57.28,
    7.66,         0.00,        94.02,        -0.49,       128.94,       -91.66,        57.21,
    7.67,         0.00,        93.94,        -0.49,       129.05,       -91.78,        57.14,
    7.68,         0.00,        93.87,        -0.49,       129.17,       -91.89,        57.06,
    7.69,         0.00,        93.80,        -0.49,       129.28,       -92.00,        56.99,
    7.70,         0.00,        93.73,        -0.49,       129.40,       -92.11,        56.92,
    7.71,         0.00,        93.66,        -0.49,       129.51,       -92.23,        56.84,
    7.72,         0.00,        93.59,        -0.49,       129.63,       -92.34,        56.77,
    7.73,         0.00,        93.52,        -0.49,       129.74,       -92.46,        56.70,
    7.74,         0.00,        93.45,        -0.49,       129.86,       -92.57,        56.63,
    7.75,         0.00,        93.38,        -0.49,       129.97,       -92.68,        56.56,
    7.76,         0.00,        93.31,        -0.49,       130.09,       -92.79,        56.48,
    7.77,         0.00,        93.24,        -0.49,       130.20,       -92.91,        56.41,
    7.78,         0.00,        93.17,        -0.49,       130.32,       -93.02,        56.34,
    7.79,         0.00,        93.10,        -0.49,       130.43,       -93.13,        56.27,
    7.80,         0.00,        93.03,        -0.49,       130.54,       -93.24,        56.20,
    7.81,         0.00,        92.96,        -0.49,       130.66,       -93.36,        56.13,
    7.82,         0.00,        92.89,        -0.49,       130.77,       -93.47,        56.06,
    7.83,         0.00,        92.82,        -0.49,       130.89,       -93.59,        55.99,
    7.84,         0.00,        92.75,        -0.49,       131.00,       -93.70,        55.92,
    7.85,         0.00,        92.69,        -0.49,       131.11,       -93.81,        55.85,
    7.86,         0.00,        92.62,        -0.49,       131.23,       -93.92,        55.78,
    7.87,         0.00,        92.55,        -0.49,       131.34,       -94.04,        55.72,
    7.88,         0.00,        92.48,        -0.49,       131.45,       -94.15,        55.65,
    7.89,         0.00,        92.41,        -0.49,       131.56,       -94.26,        55.58,
    7.90,         0.00,        92.34,        -0.49,       131.68,       -94.37,        55.51,
    7.91,         0.00,        92.28,        -0.49,       131.79,       -94.49,        55.44,
    7.92,         0.00,        92.21,        -0.49,       131.90,       -94.60,        55.38,
    7.93,         0.00,        92.14,        -0.49,       132.02,       -94.71,        55.31,
    7.94,         0.00,        92.08,        -0.49,       132.13,       -94.82,        55.24,
    7.95,         0.00,        92.01,        -0.49,       132.24,       -94.94,        55.17,
    7.96,         0.00,        91.94,        -0.49,       132.35,       -95.05,        55.11,
    7.97,         0.00,        91.87,        -0.49,       132.46,       -95.16,        55.04,
    7.98,         0.00,        91.81,        -0.49,       132.58,       -95.27,        54.98,
    7.99,         0.00,        91.74,        -0.49,       132.69,       -95.39,        54.91,
    8.00,         0.00,        91.68,        -0.49,       132.80,       -95.50,        54.84,
    8.01,         0.00,        91.61,        -0.49,       132.91,       -95.61,        54.78,
    8.02,         0.00,        91.54,        -0.49,       133.02,       -95.72,        54.71,
    8.03,         0.00,        91.48,        -0.49,       133.13,       -95.84,        54.65,
    8.04,         0.00,        91.41,        -0.49,       133.25,       -95.95,        54.58,
    8.05,         0.00,        91.35,        -0.49,       133.36,       -96.06,        54.52,
    8.06,         0.00,        91.28,        -0.49,       133.47,       -96.17,        54.45,
    8.07,         0.00,        91.22,        -0.49,       133.58,       -96.29,        54.39,
    8.08,         0.00,        91.15,        -0.49,       133.69,       -96.39,        54.33,
    8.09,         0.00,        91.09,        -0.49,       133.80,       -96.51,        54.26,
    8.10,         0.00,        91.02,        -0.49,       133.91,       -96.62,        54.20,
    8.11,         0.00,        90.96,        -0.49,       134.02,       -96.73,        54.14,
    8.12,         0.00,        90.89,        -0.49,       134.13,       -96.84,        54.07,
    8.13,         0.00,        90.83,        -0.49,       134.24,       -96.96,        54.01,
    8.14,         0.00,        90.76,        -0.49,       134.35,       -97.07,        53.95,
    8.15,         0.00,        90.70,        -0.49,       134.46,       -97.18,        53.89,
    8.16,         0.00,        90.64,        -0.49,       134.58,       -97.29,        53.82,
    8.17,         0.00,        90.57,        -0.49,       134.69,       -97.41,        53.76,
    8.18,         0.00,        90.51,        -0.49,       134.80,       -97.51,        53.70,
    8.19,         0.00,        90.45,        -0.49,       134.91,       -97.63,        53.64,
    8.20,         0.00,        90.38,        -0.49,       135.01,       -97.74,        53.58,
    8.21,         0.00,        90.32,        -0.49,       135.12,       -97.85,        53.52,
    8.22,         0.00,        90.26,        -0.49,       135.23,       -97.96,        53.46,
    8.23,         0.00,        90.19,        -0.49,       135.34,       -98.08,        53.39,
    8.24,         0.00,        90.13,        -0.49,       135.45,       -98.19,        53.33,
    8.25,         0.00,        90.07,        -0.49,       135.56,       -98.30,        53.27,
    8.26,         0.00,        90.01,        -0.49,       135.67,       -98.41,        53.21,
    8.27,         0.00,        89.94,        -0.49,       135.78,       -98.52,        53.15,
    8.28,         0.00,        89.88,        -0.49,       135.89,       -98.63,        53.09,
    8.29,         0.00,        89.82,        -0.49,       136.00,       -98.75,        53.04,
    8.30,         0.00,        89.76,        -0.49,       136.11,       -98.86,        52.98,
    8.31,         0.00,        89.69,        -0.49,       136.22,       -98.97,        52.92,
    8.32,         0.00,        89.63,        -0.49,       136.33,       -99.08,        52.86,
    8.33,         0.00,        89.57,        -0.49,       136.43,       -99.19,        52.80,
    8.34,         0.00,        89.51,        -0.49,       136.54,       -99.30,        52.74,
    8.35,         0.00,        89.45,        -0.49,       136.65,       -99.42,        52.68,
    8.36,         0.00,        89.39,        -0.49,       136.76,       -99.52,        52.63,
    8.37,         0.00,        89.33,        -0.49,       136.87,       -99.64,        52.57,
    8.38,         0.00,        89.27,        -0.49,       136.98,       -99.75,        52.51,
    8.39,         0.00,        89.21,        -0.49,       137.08,       -99.86,        52.45,
    8.40,         0.00,        89.15,        -0.49,       137.19,       -99.97,        52.39,
    8.41,         0.00,        89.08,        -0.49,       137.30,      -100.08,        52.34,
    8.42,         0.00,        89.02,        -0.49,       137.41,      -100.19,        52.28,
    8.43,         0.00,        88.96,        -0.49,       137.52,      -100.31,        52.22,
    8.44,         0.00,        88.90,        -0.49,       137.62,      -100.42,        52.17,
    8.45,         0.00,        88.84,        -0.49,       137.73,      -100.53,        52.11,
    8.46,         0.00,        88.78,        -0.49,       137.84,      -100.64,        52.06,
    8.47,         0.00,        88.73,        -0.49,       137.95,      -100.75,        52.00,
    8.48,         0.00,        88.67,        -0.49,       138.05,      -100.86,        51.94,
    8.49,         0.00,        88.61,        -0.49,       138.16,      -100.97,        51.89,
    8.50,         0.00,        88.55,        -0.49,       138.27,      -101.08,        51.83,
    8.51,         0.00,        88.49,        -0.49,       138.38,      -101.20,        51.78,
    8.52,         0.00,        88.43,        -0.49,       138.48,      -101.31,        51.72,
    8.53,         0.00,        88.37,        -0.49,       138.59,      -101.42,        51.67,
    8.54,         0.00,        88.31,        -0.49,       138.70,      -101.53,        51.61,
    8.55,         0.00,        88.25,        -0.49,       138.80,      -101.64,        51.56,
    8.56,         0.00,        88.19,        -0.49,       138.91,      -101.75,        51.50,
    8.57,         0.00,        88.13,        -0.49,       139.02,      -101.88,        51.45,
    8.58,         0.00,        87.96,        -0.49,       139.13,      -102.09,        51.40,
    8.59,         0.00,        87.81,        -0.49,       139.23,      -102.29,        51.34,
    8.60,         0.00,        87.70,        -0.49,       139.34,      -102.46,        51.29,
    8.61,         0.00,        87.60,        -0.49,       139.44,      -102.61,        51.24,
    8.62,         0.00,        87.52,        -0.49,       139.55,      -102.74,        51.18,
    8.63,         0.00,        87.45,        -0.49,       139.66,      -102.87,        51.13,
    8.64,         0.00,        87.38,        -0.49,       139.76,      -102.99,        51.08,
    8.65,         0.00,        87.32,        -0.49,       139.87,      -103.11,        51.03,
    8.66,         0.00,        87.26,        -0.49,       139.98,      -103.22,        50.97,
    8.67,         0.00,        87.20,        -0.49,       140.08,      -103.34,        50.92,
    8.68,         0.00,        87.14,        -0.49,       140.19,      -103.45,        50.87,
    8.69,         0.00,        87.08,        -0.49,       140.29,      -103.56,        50.82,
    8.70,         0.00,        87.02,        -0.49,       140.40,      -103.67,        50.76,
    8.71,         0.00,        86.96,        -0.49,       140.51,      -103.79,        50.71,
    8.72,         0.00,        86.90,        -0.49,       140.61,      -103.90,        50.66,
    8.73,         0.00,        86.85,        -0.49,       140.72,      -104.01,        50.61,
    8.74,         0.00,        86.79,        -0.49,       140.82,      -104.12,        50.56,
    8.75,         0.00,        86.73,        -0.49,       140.93,      -104.23,        50.51,
    8.76,         0.00,        86.68,        -0.49,       141.03,      -104.34,        50.46,
    8.77,         0.00,        86.62,        -0.49,       141.14,      -104.45,        50.41,
    8.78,         0.00,        86.57,        -0.49,       141.24,      -104.56,        50.36,
    8.79,         0.00,        86.51,        -0.49,       141.35,      -104.68,        50.31,
    8.80,         0.00,        86.45,        -0.49,       141.45,      -104.79,        50.26,
    8.81,         0.00,        86.40,        -0.49,       141.56,      -104.90,        50.21,
    8.82,         0.00,        86.34,        -0.49,       141.67,      -105.01,        50.16,
    8.83,         0.00,        86.29,        -0.49,       141.77,      -105.12,        50.11,
    8.84,         0.00,        86.24,        -0.49,       141.87,      -105.23,        50.06,
    8.85,         0.00,        86.18,        -0.49,       141.98,      -105.34,        50.01,
    8.86,         0.00,        86.13,        -0.49,       142.08,      -105.45,        49.96,
    8.87,         0.00,        86.07,        -0.49,       142.19,      -105.56,        49.91,
    8.88,         0.00,        86.02,        -0.49,       142.29,      -105.67,        49.86,
    8.89,         0.00,        85.96,        -0.49,       142.40,      -105.78,        49.81,
    8.90,         0.00,        85.91,        -0.49,       142.50,      -105.89,        49.76,
    8.91,         0.00,        85.86,        -0.49,       142.61,      -106.00,        49.72,
    8.92,         0.00,        85.80,        -0.49,       142.71,      -106.10,        49.67,
    8.93,         0.00,        85.75,        -0.49,       142.82,      -106.21,        49.62,
    8.94,         0.00,        85.70,        -0.49,       142.92,      -106.32,        49.57,
    8.95,         0.00,        85.65,        -0.49,       143.03,      -106.43,        49.53,
    8.96,         0.00,        85.59,        -0.49,       143.13,      -106.54,        49.48,
    8.97,         0.00,        85.54,        -0.49,       143.23,      -106.65,        49.43,
    8.98,         0.00,        85.49,        -0.49,       143.34,      -106.76,        49.38,
    8.99,         0.00,        85.44,        -0.49,       143.44,      -106.87,        49.34,
    9.00,         0.00,        85.38,        -0.49,       143.55,      -106.98,        49.29,
    9.01,         0.00,        85.33,        -0.49,       143.65,      -107.09,        49.24,
    9.02,         0.00,        85.28,        -0.49,       143.75,      -107.20,        49.20,
    9.03,         0.00,        85.23,        -0.49,       143.86,      -107.31,        49.15,
    9.04,         0.00,        85.18,        -0.49,       143.96,      -107.42,        49.10,
    9.05,         0.00,        85.12,        -0.49,       144.07,      -107.53,        49.06,
    9.06,         0.00,        85.07,        -0.49,       144.17,      -107.64,        49.01,
    9.07,         0.00,        85.02,        -0.49,       144.27,      -107.74,        48.97,
    9.08,         0.00,        84.97,        -0.49,       144.38,      -107.85,        48.92,
    9.09,         0.00,        84.92,        -0.49,       144.48,      -107.96,        48.87,
    9.10,         0.00,        84.87,        -0.49,       144.58,      -108.07,        48.83,
    9.11,         0.00,        84.82,        -0.49,       144.69,      -108.18,        48.78,
    9.12,         0.00,        84.77,        -0.49,       144.79,      -108.29,        48.74,
    9.13,         0.00,        84.72,        -0.49,       144.89,      -108.40,        48.69,
    9.14,         0.00,        84.67,        -0.49,       145.00,      -108.51,        48.65,
    9.15,         0.00,        84.61,        -0.49,       145.10,      -108.62,        48.60,
    9.16,         0.00,        84.56,        -0.49,       145.20,      -108.73,        48.56,
    9.17,         0.00,        84.51,        -0.49,       145.31,      -108.84,        48.52,
    9.18,         0.00,        84.46,        -0.49,       145.41,      -108.94,        48.47,
    9.19,         0.00,        84.41,        -0.49,       145.51,      -109.05,        48.43,
    9.20,         0.00,        84.36,        -0.49,       145.62,      -109.16,        48.38,
    9.21,         0.00,        84.31,        -0.49,       145.72,      -109.27,        48.34,
    9.22,         0.00,        84.27,        -0.49,       145.82,      -109.38,        48.30,
    9.23,         0.00,        84.22,        -0.49,       145.92,      -109.49,        48.25,
    9.24,         0.00,        84.17,        -0.49,       146.03,      -109.60,        48.21,
    9.25,         0.00,        84.12,        -0.49,       146.13,      -109.71,        48.17,
    9.26,         0.00,        84.07,        -0.49,       146.23,      -109.82,        48.12,
    9.27,         0.00,        84.02,        -0.49,       146.34,      -109.92,        48.08,
    9.28,         0.00,        83.97,        -0.49,       146.44,      -110.03,        48.04,
    9.29,         0.00,        83.92,        -0.49,       146.54,      -110.14,        47.99,
    9.30,         0.00,        83.87,        -0.49,       146.64,      -110.25,        47.95,
    9.31,         0.00,        83.82,        -0.49,       146.75,      -110.36,        47.91,
    9.32,         0.00,        83.77,        -0.49,       146.85,      -110.47,        47.87,
    9.33,         0.00,        83.73,        -0.49,       146.95,      -110.58,        47.83,
    9.34,         0.00,        83.68,        -0.49,       147.05,      -110.69,        47.78,
    9.35,         0.00,        83.63,        -0.49,       147.16,      -110.80,        47.74,
    9.36,         0.00,        83.58,        -0.49,       147.26,      -110.90,        47.70,
    9.37,         0.00,        83.53,        -0.49,       147.36,      -111.01,        47.66,
    9.38,         0.00,        83.48,        -0.49,       147.46,      -111.12,        47.62,
    9.39,         0.00,        83.44,        -0.49,       147.56,      -111.23,        47.58,
    9.40,         0.00,        83.39,        -0.49,       147.67,      -111.34,        47.53,
    9.41,         0.00,        83.34,        -0.49,       147.77,      -111.45,        47.49,
    9.42,         0.00,        83.29,        -0.49,       147.87,      -111.56,        47.45,
    9.43,         0.00,        83.25,        -0.49,       147.97,      -111.67,        47.41,
    9.44,         0.00,        83.20,        -0.49,       148.07,      -111.78,        47.37,
    9.45,         0.00,        83.15,        -0.49,       148.18,      -111.88,        47.33,
    9.46,         0.00,        83.10,        -0.49,       148.28,      -111.99,        47.29,
    9.47,         0.00,        83.06,        -0.49,       148.38,      -112.10,        47.25,
    9.48,         0.00,        83.01,        -0.49,       148.48,      -112.21,        47.21,
    9.49,         0.00,        82.96,        -0.49,       148.58,      -112.32,        47.17,
    9.50,         0.00,        82.91,        -0.49,       148.69,      -112.43,        47.13,
    9.51,         0.00,        82.87,        -0.49,       148.79,      -112.54,        47.09,
    9.52,         0.00,        82.82,        -0.49,       148.89,      -112.65,        47.05,
    9.53,         0.00,        82.77,        -0.49,       148.99,      -112.75,        47.01,
    9.54,         0.00,        82.73,        -0.49,       149.09,      -112.86,        46.97,
    9.55,         0.00,        82.68,        -0.49,       149.19,      -112.97,        46.93,
    9.56,         0.00,        82.64,        -0.49,       149.30,      -113.08,        46.89,
    9.57,         0.00,        82.59,        -0.49,       149.40,      -113.19,        46.85,
    9.58,         0.00,        82.54,        -0.49,       149.50,      -113.30,        46.81,
    9.59,         0.00,        82.50,        -0.49,       149.60,      -113.41,        46.78,
    9.60,         0.00,        82.45,        -0.49,       149.70,      -113.52,        46.74,
    9.61,         0.00,        82.40,        -0.49,       149.80,      -113.62,        46.70,
    9.62,         0.00,        82.36,        -0.49,       149.90,      -113.73,        46.66,
    9.63,         0.00,        82.31,        -0.49,       150.01,      -113.84,        46.62,
    9.64,         0.00,        82.27,        -0.49,       150.11,      -113.95,        46.58,
    9.65,         0.00,        82.22,        -0.49,       150.21,      -114.06,        46.55,
    9.66,         0.00,        82.18,        -0.49,       150.31,      -114.17,        46.51,
    9.67,         0.00,        82.13,        -0.49,       150.41,      -114.28,        46.47,
    9.68,         0.00,        82.09,        -0.49,       150.51,      -114.39,        46.43,
    9.69,         0.00,        82.04,        -0.49,       150.61,      -114.49,        46.39,
    9.70,         0.00,        82.00,        -0.49,       150.71,      -114.60,        46.36,
    9.71,         0.00,        81.95,        -0.49,       150.82,      -114.71,        46.32,
    9.72,         0.00,        81.91,        -0.49,       150.92,      -114.82,        46.28,
    9.73,         0.00,        81.86,        -0.49,       151.02,      -114.93,        46.25,
    9.74,         0.00,        81.82,        -0.49,       151.12,      -115.04,        46.21,
    9.75,         0.00,        81.77,        -0.49,       151.22,      -115.15,        46.17,
    9.76,         0.00,        81.73,        -0.49,       151.32,      -115.26,        46.14,
    9.77,         0.00,        81.68,        -0.49,       151.42,      -115.37,        46.10,
    9.78,         0.00,        81.64,        -0.49,       151.52,      -115.47,        46.06,
    9.79,         0.00,        81.59,        -0.49,       151.62,      -115.58,        46.03,
    9.80,         0.00,        81.55,        -0.49,       151.72,      -115.69,        45.99,
    9.81,         0.00,        81.51,        -0.49,       151.83,      -115.80,        45.95,
    9.82,         0.00,        81.46,        -0.49,       151.93,      -115.91,        45.92,
    9.83,         0.00,        81.42,        -0.49,       152.03,      -116.02,        45.88,
    9.84,         0.00,        81.37,        -0.49,       152.13,      -116.13,        45.85,
    9.85,         0.00,        81.33,        -0.49,       152.23,      -116.24,        45.81,
    9.86,         0.00,        81.29,        -0.49,       152.33,      -116.34,        45.77,
    9.87,         0.00,        81.24,        -0.49,       152.43,      -116.45,        45.74,
    9.88,         0.00,        81.20,        -0.49,       152.53,      -116.56,        45.70,
    9.89,         0.00,        81.15,        -0.49,       152.63,      -116.67,        45.67,
    9.90,         0.00,        81.11,        -0.49,       152.73,      -116.78,        45.63,
    9.91,         0.00,        81.07,        -0.49,       152.83,      -116.89,        45.60,
    9.92,         0.00,        81.02,        -0.49,       152.93,      -117.00,        45.56,
    9.93,         0.00,        80.98,        -0.49,       153.03,      -117.11,        45.53,
    9.94,         0.00,        80.94,        -0.49,       153.13,      -117.22,        45.49,
    9.95,         0.00,        80.90,        -0.49,       153.23,      -117.32,        45.46,
    9.96,         0.00,        80.85,        -0.49,       153.34,      -117.43,        45.42,
    9.97,         0.00,        80.81,        -0.49,       153.44,      -117.54,        45.39,
    9.98,         0.00,        80.77,        -0.49,       153.54,      -117.65,        45.35,
    9.99,         0.00,        80.72,        -0.49,       153.64,      -117.76,        45.32,
   10.00,         0.00,        80.68,        -0.49,       153.74,      -117.87,        45.29,
