Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.47,         0.00,        75.93,        -0.00,       117.57,        43.62,        57.58,
    7.48,         0.00,        75.89,        -0.00,       117.68,        46.75,        57.50,
    7.49,         0.00,        75.85,        -0.00,       117.78,        46.44,        57.43,
    7.50,         0.00,        75.80,        -0.00,       117.89,        46.14,        57.35,
    7.51,         0.00,        75.76,        -0.00,       117.99,        45.83,        57.27,
    7.52,         0.00,        75.72,        -0.00,       118.10,        45.53,        57.20,
    7.53,         0.00,        75.68,        -0.00,       118.20,        45.23,        57.12,
    7.54,         0.00,        75.64,        -0.00,       118.31,        44.93,        57.05,
    7.55,         0.00,        75.60,        -0.00,       118.41,        44.62,        56.97,
    7.56,         0.00,        75.56,        -0.00,       118.51,        44.32,        56.90,
    7.57,         0.00,        75.51,        -0.00,       118.62,        44.02,        56.82,
    7.58,         0.00,        75.47,        -0.00,       118.72,        45.57,        56.75,
    7.59,         0.00,        75.43,        -0.00,       118.83,        47.17,        56.68,
    7.60,         0.00,        75.39,        -0.00,       118.93,        46.86,        56.60,
    7.61,         0.00,        75.35,        -0.00,       119.03,        46.55,        56.53,
    7.62,         0.00,        75.31,        -0.00,       119.14,        46.25,        56.45,
    7.63,         0.00,        75.27,        -0.00,       119.24,        45.94,        56.38,
    7.64,         0.00,        75.23,        -0.00,       119.34,        45.63,        56.31,
    7.65,         0.00,        75.18,        -0.00,       119.45,        45.32,        56.24,
    7.66,         0.00,        75.14,        -0.00,       119.55,        45.02,        56.16,
    7.67,         0.00,        75.10,        -0.00,       119.65,        44.71,        56.09,
    7.68,         0.00,        75.06,        -0.00,       119.75,        44.40,        56.02,
    7.69,         0.00,        75.02,        -0.00,       119.86,        47.59,        55.95,
    7.70,         0.00,        74.98,        -0.00,       119.96,        47.51,        55.88,
    7.71,         0.00,        74.94,        -0.00,       120.06,        47.20,        55.81,
    7.72,         0.00,        74.89,        -0.00,       120.16,        46.89,        55.74,
    7.73,         0.00,        74.85,        -0.00,       120.27,        46.58,        55.66,
    7.74,         0.00,        74.81,        -0.00,       120.37,        46.26,        55.59,
    7.75,         0.00,        74.77,        -0.00,       120.47,        45.95,        55.52,
    7.76,         0.00,        74.73,        -0.00,       120.57,        45.64,        55.45,
    7.77,         0.00,        74.69,        -0.00,       120.67,        45.33,        55.38,
    7.78,         0.00,        74.65,        -0.00,       120.77,        45.02,        55.31,
    7.79,         0.00,        74.61,        -0.00,       120.88,        46.29,        55.25,
    7.80,         0.00,        74.56,        -0.00,       120.98,        48.10,        55.18,
    7.81,         0.00,        74.52,        -0.00,       121.08,        47.78,        55.11,
    7.82,         0.00,        74.48,        -0.00,       121.18,        47.47,        55.04,
    7.83,         0.00,        74.44,        -0.00,       121.28,        47.15,        54.97,
    7.84,         0.00,        74.40,        -0.00,       121.38,        46.83,        54.90,
    7.85,         0.00,        74.36,        -0.00,       121.48,        46.52,        54.84,
    7.86,         0.00,        74.32,        -0.00,       121.58,        46.20,        54.77,
    7.87,         0.00,        74.27,        -0.00,       121.68,        45.89,        54.70,
    7.88,         0.00,        74.23,        -0.00,       121.78,        45.58,        54.63,
    7.89,         0.00,        74.19,        -0.00,       121.88,        45.26,        54.57,
    7.90,         0.00,        74.15,        -0.00,       121.98,        48.46,        54.50,
    7.91,         0.00,        74.11,        -0.00,       122.08,        48.31,        54.43,
    7.92,         0.00,        74.07,        -0.00,       122.18,        47.99,        54.37,
    7.93,         0.00,        74.03,        -0.00,       122.28,        47.67,        54.30,
    7.94,         0.00,        73.99,        -0.00,       122.38,        47.35,        54.24,
    7.95,         0.00,        73.94,        -0.00,       122.48,        47.03,        54.17,
    7.96,         0.00,        73.90,        -0.00,       122.58,        46.71,        54.10,
    7.97,         0.00,        73.86,        -0.00,       122.68,        46.39,        54.04,
    7.98,         0.00,        73.82,        -0.00,       122.78,        46.08,        53.97,
    7.99,         0.00,        73.78,        -0.00,       122.88,        45.76,        53.91,
    8.00,         0.00,        73.74,        -0.00,       122.98,        47.34,        53.85,
    8.01,         0.00,        73.70,        -0.00,       123.08,        48.77,        53.78,
    8.02,         0.00,        73.66,        -0.00,       123.18,        48.45,        53.72,
    8.03,         0.00,        73.61,        -0.00,       123.28,        48.13,        53.65,
    8.04,         0.00,        73.57,        -0.00,       123.37,        47.81,        53.59,
    8.05,         0.00,        73.53,        -0.00,       123.47,        47.49,        53.53,
    8.06,         0.00,        73.49,        -0.00,       123.57,        47.16,        53.46,
    8.07,         0.00,        73.45,        -0.00,       123.67,        46.84,        53.40,
    8.08,         0.00,        73.41,        -0.00,       123.77,        46.52,        53.34,
    8.09,         0.00,        73.37,        -0.00,       123.87,        46.21,        53.27,
    8.10,         0.00,        73.33,        -0.00,       123.96,        46.29,        53.21,
    8.11,         0.00,        73.29,        -0.00,       124.06,        49.19,        53.15,
    8.12,         0.00,        73.25,        -0.00,       124.16,        48.87,        53.09,
    8.13,         0.00,        73.20,        -0.00,       124.26,        48.54,        53.03,
    8.14,         0.00,        73.16,        -0.00,       124.35,        48.22,        52.96,
    8.15,         0.00,        73.12,        -0.00,       124.45,        47.89,        52.90,
    8.16,         0.00,        73.08,        -0.00,       124.55,        47.57,        52.84,
    8.17,         0.00,        73.04,        -0.00,       124.65,        47.25,        52.78,
    8.18,         0.00,        73.00,        -0.00,       124.74,        46.93,        52.72,
    8.19,         0.00,        72.96,        -0.00,       124.84,        46.61,        52.66,
    8.20,         0.00,        72.92,        -0.00,       124.94,        46.28,        52.60,
    8.21,         0.00,        72.88,        -0.00,       125.04,        48.57,        52.54,
    8.22,         0.00,        72.84,        -0.00,       125.13,        49.24,        52.48,
    8.23,         0.00,        72.79,        -0.00,       125.23,        48.91,        52.42,
    8.24,         0.00,        72.75,        -0.00,       125.33,        48.58,        52.36,
    8.25,         0.00,        72.71,        -0.00,       125.42,        48.26,        52.30,
    8.26,         0.00,        72.67,        -0.00,       125.52,        47.93,        52.24,
    8.27,         0.00,        72.63,        -0.00,       125.62,        47.61,        52.18,
    8.28,         0.00,        72.59,        -0.00,       125.71,        47.28,        52.12,
    8.29,         0.00,        72.55,        -0.00,       125.81,        46.96,        52.06,
    8.30,         0.00,        72.51,        -0.00,       125.90,        46.64,        52.01,
    8.31,         0.00,        72.47,        -0.00,       126.00,        47.60,        51.95,
    8.32,         0.00,        72.43,        -0.00,       126.10,        49.56,        51.89,
    8.33,         0.00,        72.39,        -0.00,       126.19,        49.24,        51.83,
    8.34,         0.00,        72.35,        -0.00,       126.29,        48.91,        51.77,
    8.35,         0.00,        72.31,        -0.00,       126.38,        48.58,        51.72,
    8.36,         0.00,        72.27,        -0.00,       126.48,        48.25,        51.66,
    8.37,         0.00,        72.23,        -0.00,       126.57,        47.93,        51.60,
    8.38,         0.00,        72.19,        -0.00,       126.67,        47.60,        51.55,
    8.39,         0.00,        72.14,        -0.00,       126.76,        47.28,        51.49,
    8.40,         0.00,        72.10,        -0.00,       126.86,        46.95,        51.43,
    8.41,         0.00,        72.06,        -0.00,       126.96,        46.66,        51.38,
    8.42,         0.00,        72.02,        -0.00,       127.05,        49.85,        51.32,
    8.43,         0.00,        71.98,        -0.00,       127.15,        49.52,        51.26,
    8.44,         0.00,        71.94,        -0.00,       127.24,        49.19,        51.21,
    8.45,         0.00,        71.90,        -0.00,       127.33,        48.86,        51.15,
    8.46,         0.00,        71.86,        -0.00,       127.43,        48.54,        51.10,
    8.47,         0.00,        71.82,        -0.00,       127.52,        48.21,        51.04,
    8.48,         0.00,        71.78,        -0.00,       127.62,        47.88,        50.99,
    8.49,         0.00,        71.74,        -0.00,       127.71,        47.55,        50.93,
    8.50,         0.00,        71.70,        -0.00,       127.81,        47.23,        50.88,
    8.51,         0.00,        71.66,        -0.00,       127.90,        46.90,        50.82,
    8.52,         0.00,        71.62,        -0.00,       128.00,        48.95,        50.77,
    8.53,         0.00,        71.58,        -0.00,       128.09,        49.77,        50.71,
    8.54,         0.00,        71.54,        -0.00,       128.18,        49.44,        50.66,
    8.55,         0.00,        71.50,        -0.00,       128.28,        49.11,        50.61,
    8.56,         0.00,        71.46,        -0.00,       128.37,        48.78,        50.55,
    8.57,         0.00,        71.42,        -0.00,       128.47,        48.45,        50.50,
    8.58,         0.00,        71.38,        -0.00,       128.56,        48.13,        50.45,
    8.59,         0.00,        71.34,        -0.00,       128.65,        47.80,        50.39,
    8.60,         0.00,        71.30,        -0.00,       128.75,        47.47,        50.34,
    8.61,         0.00,        71.26,        -0.00,       128.84,        47.14,        50.29,
    8.62,         0.00,        71.22,        -0.00,       128.93,        48.06,        50.23,
    8.63,         0.00,        71.18,        -0.00,       129.03,        49.99,        50.18,
    8.64,         0.00,        71.14,        -0.00,       129.12,        49.66,        50.13,
    8.65,         0.00,        71.10,        -0.00,       129.21,        49.33,        50.08,
    8.66,         0.00,        71.06,        -0.00,       129.31,        49.00,        50.02,
    8.67,         0.00,        71.02,        -0.00,       129.40,        48.67,        49.97,
    8.68,         0.00,        70.98,        -0.00,       129.49,        48.34,        49.92,
    8.69,         0.00,        70.95,        -0.00,       129.59,        48.01,        49.87,
    8.70,         0.00,        70.91,        -0.00,       129.68,        47.68,        49.82,
    8.71,         0.00,        70.87,        -0.00,       129.77,        47.35,        49.77,
    8.72,         0.00,        70.83,        -0.00,       129.86,        47.21,        49.72,
    8.73,         0.00,        70.79,        -0.00,       129.96,        50.18,        49.67,
    8.74,         0.00,        70.75,        -0.00,       130.05,        49.85,        49.61,
    8.75,         0.00,        70.71,        -0.00,       130.14,        49.51,        49.56,
    8.76,         0.00,        70.67,        -0.00,       130.23,        49.18,        49.51,
    8.77,         0.00,        70.63,        -0.00,       130.33,        48.85,        49.46,
    8.78,         0.00,        70.59,        -0.00,       130.42,        48.52,        49.41,
    8.79,         0.00,        70.55,        -0.00,       130.51,        48.19,        49.36,
    8.80,         0.00,        70.51,        -0.00,       130.60,        47.86,        49.31,
    8.81,         0.00,        70.47,        -0.00,       130.70,        47.53,        49.26,
    8.82,         0.00,        70.44,        -0.00,       130.79,        47.21,        49.21,
    8.83,         0.00,        70.40,        -0.00,       130.88,        49.53,        49.17,
    8.84,         0.00,        70.36,        -0.00,       130.97,        50.00,        49.12,
    8.85,         0.00,        70.32,        -0.00,       131.06,        49.67,        49.07,
    8.86,         0.00,        70.28,        -0.00,       131.15,        49.34,        49.02,
    8.87,         0.00,        70.24,        -0.00,       131.25,        49.01,        48.97,
    8.88,         0.00,        70.20,        -0.00,       131.34,        48.68,        48.92,
    8.89,         0.00,        70.16,        -0.00,       131.43,        48.35,        48.87,
    8.90,         0.00,        70.13,        -0.00,       131.52,        48.02,        48.82,
    8.91,         0.00,        70.09,        -0.00,       131.61,        47.69,        48.78,
    8.92,         0.00,        70.05,        -0.00,       131.70,        47.36,        48.73,
    8.93,         0.00,        70.01,        -0.00,       131.79,        48.76,        48.68,
    8.94,         0.00,        69.97,        -0.00,       131.89,        50.13,        48.63,
    8.95,         0.00,        69.93,        -0.00,       131.98,        49.80,        48.59,
    8.96,         0.00,        69.90,        -0.00,       132.07,        49.47,        48.54,
    8.97,         0.00,        69.86,        -0.00,       132.16,        49.14,        48.49,
    8.98,         0.00,        69.82,        -0.00,       132.25,        48.80,        48.44,
    8.99,         0.00,        69.78,        -0.00,       132.34,        48.47,        48.40,
    9.00,         0.00,        69.74,        -0.00,       132.43,        48.14,        48.35,
    9.01,         0.00,        69.70,        -0.00,       132.52,        47.81,        48.30,
    9.02,         0.00,        69.67,        -0.00,       132.61,        47.49,        48.26,
    9.03,         0.00,        69.63,        -0.00,       132.70,        48.04,        48.21,
    9.04,         0.00,        69.59,        -0.00,       132.79,        50.24,        48.17,
    9.05,         0.00,        69.55,        -0.00,       132.89,        49.91,        48.12,
    9.06,         0.00,        69.51,        -0.00,       132.98,        49.57,        48.07,
    9.07,         0.00,        69.48,        -0.00,       133.07,        49.24,        48.03,
    9.08,         0.00,        69.44,        -0.00,       133.16,        48.91,        47.98,
    9.09,         0.00,        69.40,        -0.00,       133.25,        48.58,        47.94,
    9.10,         0.00,        69.36,        -0.00,       133.34,        48.25,        47.89,
    9.11,         0.00,        69.33,        -0.00,       133.43,        47.92,        47.85,
    9.12,         0.00,        69.29,        -0.00,       133.52,        47.59,        47.80,
    9.13,         0.00,        69.25,        -0.00,       133.61,        47.39,        47.76,
    9.14,         0.00,        69.21,        -0.00,       133.70,        50.32,        47.71,
    9.15,         0.00,        69.18,        -0.00,       133.79,        49.99,        47.67,
    9.16,         0.00,        69.14,        -0.00,       133.88,        49.66,        47.62,
    9.17,         0.00,        69.10,        -0.00,       133.97,        49.32,        47.58,
    9.18,         0.00,        69.07,        -0.00,       134.06,        48.99,        47.53,
    9.19,         0.00,        69.03,        -0.00,       134.15,        48.66,        47.49,
    9.20,         0.00,        68.99,        -0.00,       134.24,        48.33,        47.45,
    9.21,         0.00,        68.95,        -0.00,       134.33,        48.00,        47.40,
    9.22,         0.00,        68.92,        -0.00,       134.41,        47.67,        47.36,
    9.23,         0.00,        68.88,        -0.00,       134.50,        47.34,        47.31,
    9.24,         0.00,        68.23,        -0.00,       134.59,        30.11,        49.47,
    9.25,         0.00,        64.65,        -0.00,       134.68,       -16.70,        47.32,
    9.26,         0.00,        64.59,        -0.00,       134.77,       -18.77,        47.16,
    9.27,         0.00,        64.58,        -0.00,       134.86,       -19.67,        47.12,
    9.28,         0.00,        64.57,        -0.00,       134.95,       -20.27,        47.08,
    9.29,         0.00,        64.56,        -0.00,       135.04,       -20.75,        47.03,
    9.30,         0.00,        64.55,        -0.00,       135.13,       -21.18,        46.99,
    9.31,         0.00,        64.54,        -0.00,       135.22,       -21.56,        46.95,
    9.32,         0.00,        64.53,        -0.00,       135.31,       -21.92,        46.91,
    9.33,         0.00,        64.52,        -0.00,       135.40,       -22.26,        46.86,
    9.34,         0.00,        64.51,        -0.00,       135.49,       -20.32,        46.82,
    9.35,         0.00,        64.50,        -0.00,       135.57,       -19.55,        46.78,
    9.36,         0.00,        64.49,        -0.00,       135.66,       -19.86,        46.74,
    9.37,         0.00,        64.48,        -0.00,       135.75,       -20.16,        46.70,
    9.38,         0.00,        64.47,        -0.00,       135.84,       -20.45,        46.65,
    9.39,         0.00,        64.46,        -0.00,       135.93,       -20.74,        46.61,
    9.40,         0.00,        64.45,        -0.00,       136.02,       -21.02,        46.57,
    9.41,         0.00,        64.44,        -0.00,       136.11,       -21.29,        46.53,
    9.42,         0.00,        64.43,        -0.00,       136.19,       -21.56,        46.49,
    9.43,         0.00,        64.42,        -0.00,       136.28,       -21.83,        46.45,
    9.44,         0.00,        64.40,        -0.00,       136.37,       -20.40,        46.41,
    9.45,         0.00,        64.39,        -0.00,       136.46,       -19.04,        46.37,
    9.46,         0.00,        64.38,        -0.00,       136.55,       -19.31,        46.33,
    9.47,         0.00,        64.37,        -0.00,       136.64,       -19.57,        46.29,
    9.48,         0.00,        64.36,        -0.00,       136.72,       -19.83,        46.24,
    9.49,         0.00,        64.35,        -0.00,       136.81,       -20.10,        46.20,
    9.50,         0.00,        64.34,        -0.00,       136.90,       -20.35,        46.16,
    9.51,         0.00,        64.33,        -0.00,       136.99,       -20.61,        46.12,
    9.52,         0.00,        64.32,        -0.00,       137.08,       -20.87,        46.08,
    9.53,         0.00,        64.31,        -0.00,       137.17,       -21.12,        46.04,
    9.54,         0.00,        64.30,        -0.00,       137.25,       -20.25,        46.01,
    9.55,         0.00,        64.29,        -0.00,       137.34,       -18.35,        45.97,
    9.56,         0.00,        64.28,        -0.00,       137.43,       -18.61,        45.93,
    9.57,         0.00,        64.27,        -0.00,       137.52,       -18.87,        45.89,
    9.58,         0.00,        64.26,        -0.00,       137.61,       -19.12,        45.85,
    9.59,         0.00,        64.25,        -0.00,       137.69,       -19.38,        45.81,
    9.60,         0.00,        64.24,        -0.00,       137.78,       -19.64,        45.77,
    9.61,         0.00,        64.23,        -0.00,       137.87,       -19.90,        45.73,
    9.62,         0.00,        64.22,        -0.00,       137.96,       -20.15,        45.69,
    9.63,         0.00,        64.21,        -0.00,       138.04,       -20.41,        45.65,
    9.64,         0.00,        64.20,        -0.00,       138.13,       -20.04,        45.62,
    9.65,         0.00,        64.19,        -0.00,       138.22,       -17.66,        45.58,
    9.66,         0.00,        64.18,        -0.00,       138.31,       -17.92,        45.54,
    9.67,         0.00,        64.17,        -0.00,       138.39,       -18.18,        45.50,
    9.68,         0.00,        64.16,        -0.00,       138.48,       -18.44,        45.46,
    9.69,         0.00,        64.15,        -0.00,       138.57,       -18.70,        45.42,
    9.70,         0.00,        64.14,        -0.00,       138.66,       -18.97,        45.39,
    9.71,         0.00,        64.13,        -0.00,       138.74,       -19.23,        45.35,
    9.72,         0.00,        64.12,        -0.00,       138.83,       -19.49,        45.31,
    9.73,         0.00,        64.11,        -0.00,       138.92,       -19.75,        45.27,
    9.74,         0.00,        64.10,        -0.00,       139.00,       -19.78,        45.24,
    9.75,         0.00,        64.09,        -0.00,       139.09,       -17.02,        45.20,
    9.76,         0.00,        64.08,        -0.00,       139.18,       -17.28,        45.16,
    9.77,         0.00,        64.07,        -0.00,       139.27,       -17.55,        45.12,
    9.78,         0.00,        64.06,        -0.00,       139.35,       -17.81,        45.09,
    9.79,         0.00,        64.05,        -0.00,       139.44,       -18.08,        45.05,
    9.80,         0.00,        64.04,        -0.00,       139.53,       -18.34,        45.01,
    9.81,         0.00,        64.03,        -0.00,       139.61,       -18.61,        44.98,
    9.82,         0.00,        64.02,        -0.00,       139.70,       -18.87,        44.94,
    9.83,         0.00,        64.00,        -0.00,       139.79,        37.50,        44.92,
    9.84,         0.00,        63.98,        -0.00,       139.87,        40.19,        44.88,
    9.85,         0.00,        63.95,        -0.00,       139.96,        43.07,        44.85,
    9.86,         0.00,        63.93,        -0.00,       140.05,        42.84,        44.81,
    9.87,         0.00,        63.90,        -0.00,       140.13,        42.55,        44.77,
    9.88,         0.00,        63.88,        -0.00,       140.22,        42.26,        44.74,
    9.89,         0.00,        63.85,        -0.00,       140.31,        41.96,        44.70,
    9.90,         0.00,        63.83,        -0.00,       140.39,        41.67,        44.67,
    9.91,         0.00,        63.80,        -0.00,       140.48,        41.38,        44.63,
    9.92,         0.00,        63.78,        -0.00,       140.57,        41.09,        44.60,
    9.93,         0.00,        63.75,        -0.00,       140.65,        40.79,        44.56,
    9.94,         0.00,        63.73,        -0.00,       140.74,        40.50,        44.52,
    9.95,         0.00,        63.70,        -0.00,       140.83,        43.20,        44.49,
    9.96,         0.00,        63.68,        -0.00,       140.91,        43.13,        44.45,
    9.97,         0.00,        63.65,        -0.00,       141.00,        42.83,        44.42,
    9.98,         0.00,        63.63,        -0.00,       141.09,        42.53,        44.38,
    9.99,         0.00,        63.60,        -0.00,       141.17,        42.23,        44.35,
   10.00,         0.00,        63.57,        -0.00,       141.26,        41.93,        44.32,
