Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.51,         0.00,       135.27,        -0.00,       102.95,         4.29,        28.02,
    7.52,         0.00,       135.23,        -0.00,       103.01,         4.27,        27.94,
    7.53,         0.00,       135.20,        -0.00,       103.07,         4.25,        27.87,
    7.54,         0.00,       135.16,        -0.00,       103.14,         4.23,        27.79,
    7.55,         0.00,       135.13,        -0.00,       103.20,         4.20,        27.72,
    7.56,         0.00,       135.09,        -0.00,       103.26,         4.18,        27.65,
    7.57,         0.00,       135.06,        -0.00,       103.32,         4.16,        27.57,
    7.58,         0.00,       135.02,        -0.00,       103.38,         4.13,        27.50,
    7.59,         0.00,       134.99,        -0.00,       103.45,         4.11,        27.43,
    7.60,         0.00,       134.95,        -0.00,       103.51,         4.09,        27.35,
    7.61,         0.00,       134.92,        -0.00,       103.57,         4.06,        27.28,
    7.62,         0.00,       134.89,        -0.00,       103.63,         4.04,        27.21,
    7.63,         0.00,       134.85,        -0.00,       103.69,         4.02,        27.14,
    7.64,         0.00,       134.82,        -0.00,       103.75,         3.99,        27.07,
    7.65,         0.00,       134.78,        -0.00,       103.81,         3.97,        27.00,
    7.66,         0.00,       134.75,        -0.00,       103.87,         3.95,        26.93,
    7.67,         0.00,       134.72,        -0.00,       103.93,         3.92,        26.85,
    7.68,         0.00,       134.68,        -0.00,       103.99,         3.90,        26.78,
    7.69,         0.00,       134.65,        -0.00,       104.05,         3.88,        26.71,
    7.70,         0.00,       134.62,        -0.00,       104.11,         3.85,        26.64,
    7.71,         0.00,       134.58,        -0.00,       104.17,         3.83,        26.57,
    7.72,         0.00,       134.55,        -0.00,       104.23,         3.81,        26.50,
    7.73,         0.00,       134.51,        -0.00,       104.29,         3.78,        26.44,
    7.74,         0.00,       134.48,        -0.00,       104.35,         3.76,        26.37,
    7.75,         0.00,       134.45,        -0.00,       104.41,         3.74,        26.30,
    7.76,         0.00,       134.42,        -0.00,       104.46,         3.71,        26.23,
    7.77,         0.00,       134.38,        -0.00,       104.52,         3.69,        26.16,
    7.78,         0.00,       134.35,        -0.00,       104.58,         3.67,        26.09,
    7.79,         0.00,       134.32,        -0.00,       104.64,         3.65,        26.03,
    7.80,         0.00,       134.28,        -0.00,       104.70,         3.62,        25.96,
    7.81,         0.00,       134.25,        -0.00,       104.76,         3.60,        25.89,
    7.82,         0.00,       134.22,        -0.00,       104.81,         3.58,        25.82,
    7.83,         0.00,       134.19,        -0.00,       104.87,         3.55,        25.76,
    7.84,         0.00,       134.15,        -0.00,       104.93,         3.53,        25.69,
    7.85,         0.00,       134.12,        -0.00,       104.98,         3.51,        25.62,
    7.86,         0.00,       134.09,        -0.00,       105.04,         3.48,        25.56,
    7.87,         0.00,       134.06,        -0.00,       105.10,         3.46,        25.49,
    7.88,         0.00,       134.02,        -0.00,       105.15,         3.44,        25.43,
    7.89,         0.00,       133.99,        -0.00,       105.21,         3.41,        25.36,
    7.90,         0.00,       133.96,        -0.00,       105.27,         3.39,        25.29,
    7.91,         0.00,       133.93,        -0.00,       105.32,         3.37,        25.23,
    7.92,         0.00,       133.89,        -0.00,       105.38,         3.34,        25.17,
    7.93,         0.00,       133.86,        -0.00,       105.44,         3.32,        25.10,
    7.94,         0.00,       133.83,        -0.00,       105.49,         3.30,        25.04,
    7.95,         0.00,       133.80,        -0.00,       105.55,         3.27,        24.97,
    7.96,         0.00,       133.77,        -0.00,       105.60,         3.25,        24.91,
    7.97,         0.00,       133.73,        -0.00,       105.66,         3.23,        24.84,
    7.98,         0.00,       133.70,        -0.00,       105.71,         3.20,        24.78,
    7.99,         0.00,       133.67,        -0.00,       105.77,         3.18,        24.72,
    8.00,         0.00,       133.64,        -0.00,       105.82,         3.16,        24.65,
    8.01,         0.00,       133.61,        -0.00,       105.88,         3.13,        24.59,
    8.02,         0.00,       133.58,        -0.00,       105.93,         3.11,        24.53,
    8.03,         0.00,       133.54,        -0.00,       105.98,         3.09,        24.47,
    8.04,         0.00,       133.51,        -0.00,       106.04,         3.06,        24.40,
    8.05,         0.00,       133.48,        -0.00,       106.09,         3.04,        24.34,
    8.06,         0.00,       133.45,        -0.00,       106.15,         3.02,        24.28,
    8.07,         0.00,       133.42,        -0.00,       106.20,         2.99,        24.22,
    8.08,         0.00,       133.39,        -0.00,       106.25,         2.97,        24.16,
    8.09,         0.00,       133.36,        -0.00,       106.31,         2.95,        24.10,
    8.10,         0.00,       133.33,        -0.00,       106.36,         2.92,        24.04,
    8.11,         0.00,       133.29,        -0.00,       106.41,         2.90,        23.98,
    8.12,         0.00,       133.26,        -0.00,       106.47,         2.88,        23.92,
    8.13,         0.00,       133.23,        -0.00,       106.52,         2.85,        23.85,
    8.14,         0.00,       133.20,        -0.00,       106.57,         2.83,        23.79,
    8.15,         0.00,       133.17,        -0.00,       106.62,         2.81,        23.73,
    8.16,         0.00,       133.14,        -0.00,       106.68,         2.78,        23.68,
    8.17,         0.00,       133.11,        -0.00,       106.73,         2.76,        23.62,
    8.18,         0.00,       133.08,        -0.00,       106.78,         2.74,        23.56,
    8.19,         0.00,       133.05,        -0.00,       106.83,         2.71,        23.50,
    8.20,         0.00,       133.02,        -0.00,       106.88,         2.69,        23.44,
    8.21,         0.00,       132.99,        -0.00,       106.93,         2.67,        23.38,
    8.22,         0.00,       132.96,        -0.00,       106.99,         2.64,        23.32,
    8.23,         0.00,       132.93,        -0.00,       107.04,         2.62,        23.26,
    8.24,         0.00,       132.90,        -0.00,       107.09,         2.60,        23.21,
    8.25,         0.00,       132.86,        -0.00,       107.14,         2.57,        23.15,
    8.26,         0.00,       132.83,        -0.00,       107.19,         2.55,        23.09,
    8.27,         0.00,       132.80,        -0.00,       107.24,         2.53,        23.03,
    8.28,         0.00,       132.77,        -0.00,       107.29,         2.50,        22.97,
    8.29,         0.00,       132.74,        -0.00,       107.34,         2.48,        22.92,
    8.30,         0.00,       132.71,        -0.00,       107.39,         2.46,        22.86,
    8.31,         0.00,       132.68,        -0.00,       107.44,         2.43,        22.80,
    8.32,         0.00,       132.65,        -0.00,       107.49,         2.41,        22.75,
    8.33,         0.00,       132.62,        -0.00,       107.54,         2.38,        22.69,
    8.34,         0.00,       132.59,        -0.00,       107.59,         2.36,        22.64,
    8.35,         0.00,       132.56,        -0.00,       107.64,         2.34,        22.58,
    8.36,         0.00,       132.53,        -0.00,       107.69,         2.31,        22.52,
    8.37,         0.00,       132.50,        -0.00,       107.74,         2.29,        22.47,
    8.38,         0.00,       132.47,        -0.00,       107.79,         2.27,        22.41,
    8.39,         0.00,       132.44,        -0.00,       107.84,         2.24,        22.36,
    8.40,         0.00,       132.41,        -0.00,       107.89,         2.22,        22.30,
    8.41,         0.00,       132.38,        -0.00,       107.93,         2.20,        22.25,
    8.42,         0.00,       132.35,        -0.00,       107.98,         2.17,        22.19,
    8.43,         0.00,       132.33,        -0.00,       108.03,         2.15,        22.14,
    8.44,         0.00,       132.30,        -0.00,       108.08,         2.13,        22.08,
    8.45,         0.00,       132.27,        -0.00,       108.13,         2.10,        22.03,
    8.46,         0.00,       132.24,        -0.00,       108.18,         2.08,        21.98,
    8.47,         0.00,       132.21,        -0.00,       108.22,         2.05,        21.92,
    8.48,         0.00,       132.18,        -0.00,       108.27,         2.03,        21.87,
    8.49,         0.00,       132.15,        -0.00,       108.32,         2.01,        21.82,
    8.50,         0.00,       132.12,        -0.00,       108.37,         1.98,        21.76,
    8.51,         0.00,       132.09,        -0.00,       108.41,         1.96,        21.71,
    8.52,         0.00,       132.06,        -0.00,       108.46,         1.94,        21.66,
    8.53,         0.00,       132.03,        -0.00,       108.51,         1.91,        21.60,
    8.54,         0.00,       132.00,        -0.00,       108.56,         1.89,        21.55,
    8.55,         0.00,       131.97,        -0.00,       108.60,         1.86,        21.50,
    8.56,         0.00,       131.94,        -0.00,       108.65,         1.84,        21.45,
    8.57,         0.00,       131.91,        -0.00,       108.70,         1.82,        21.39,
    8.58,         0.00,       131.88,        -0.00,       108.74,         1.79,        21.34,
    8.59,         0.00,       131.86,        -0.00,       108.79,         1.77,        21.29,
    8.60,         0.00,       131.83,        -0.00,       108.84,         1.75,        21.24,
    8.61,         0.00,       131.80,        -0.00,       108.88,         1.72,        21.19,
    8.62,         0.00,       131.77,        -0.00,       108.93,         1.70,        21.14,
    8.63,         0.00,       131.74,        -0.00,       108.97,         1.67,        21.09,
    8.64,         0.00,       131.71,        -0.00,       109.02,         1.65,        21.04,
    8.65,         0.00,       131.68,        -0.00,       109.06,         1.63,        20.99,
    8.66,         0.00,       131.65,        -0.00,       109.11,         1.60,        20.93,
    8.67,         0.00,       131.62,        -0.00,       109.16,         1.58,        20.88,
    8.68,         0.00,       131.60,        -0.00,       109.20,         1.55,        20.83,
    8.69,         0.00,       131.57,        -0.00,       109.25,         1.53,        20.78,
    8.70,         0.00,       131.54,        -0.00,       109.29,         1.51,        20.73,
    8.71,         0.00,       131.51,        -0.00,       109.34,         1.48,        20.69,
    8.72,         0.00,       131.48,        -0.00,       109.38,         1.46,        20.64,
    8.73,         0.00,       131.45,        -0.00,       109.43,         1.43,        20.59,
    8.74,         0.00,       131.42,        -0.00,       109.47,         1.41,        20.54,
    8.75,         0.00,       131.39,        -0.00,       109.51,         1.39,        20.49,
    8.76,         0.00,       131.37,        -0.00,       109.56,         1.36,        20.44,
    8.77,         0.00,       131.34,        -0.00,       109.60,         1.34,        20.39,
    8.78,         0.00,       131.31,        -0.00,       109.65,         1.31,        20.34,
    8.79,         0.00,       131.28,        -0.00,       109.69,         1.29,        20.29,
    8.80,         0.00,       131.25,        -0.00,       109.73,         1.27,        20.25,
    8.81,         0.00,       131.22,        -0.00,       109.78,         1.24,        20.20,
    8.82,         0.00,       131.19,        -0.00,       109.82,         1.22,        20.15,
    8.83,         0.00,       131.17,        -0.00,       109.87,         1.19,        20.10,
    8.84,         0.00,       131.14,        -0.00,       109.91,         1.17,        20.05,
    8.85,         0.00,       131.11,        -0.00,       109.95,         1.15,        20.01,
    8.86,         0.00,       131.08,        -0.00,       109.99,         1.12,        19.96,
    8.87,         0.00,       131.05,        -0.00,       110.04,         1.10,        19.91,
    8.88,         0.00,       131.02,        -0.00,       110.08,         1.07,        19.87,
    8.89,         0.00,       131.00,        -0.00,       110.12,         1.05,        19.82,
    8.90,         0.00,       130.97,        -0.00,       110.17,         1.02,        19.77,
    8.91,         0.00,       130.94,        -0.00,       110.21,         1.00,        19.73,
    8.92,         0.00,       130.91,        -0.00,       110.25,         0.98,        19.68,
    8.93,         0.00,       130.88,        -0.00,       110.29,         0.95,        19.63,
    8.94,         0.00,       130.86,        -0.00,       110.34,         0.93,        19.59,
    8.95,         0.00,       130.83,        -0.00,       110.38,         0.90,        19.54,
    8.96,         0.00,       130.80,        -0.00,       110.42,         0.88,        19.50,
    8.97,         0.00,       130.77,        -0.00,       110.46,         0.85,        19.45,
    8.98,         0.00,       130.74,        -0.00,       110.50,         0.83,        19.41,
    8.99,         0.00,       130.72,        -0.00,       110.54,         0.81,        19.36,
    9.00,         0.00,       130.69,        -0.00,       110.59,         0.78,        19.31,
    9.01,         0.00,       130.66,        -0.00,       110.63,         0.76,        19.27,
    9.02,         0.00,       130.63,        -0.00,       110.67,         0.73,        19.23,
    9.03,         0.00,       130.60,        -0.00,       110.71,         0.71,        19.18,
    9.04,         0.00,       130.58,        -0.00,       110.75,         0.68,        19.14,
    9.05,         0.00,       130.55,        -0.00,       110.79,         0.66,        19.09,
    9.06,         0.00,       130.52,        -0.00,       110.83,         0.63,        19.05,
    9.07,         0.00,       130.49,        -0.00,       110.87,         0.61,        19.00,
    9.08,         0.00,       130.46,        -0.00,       110.91,         0.59,        18.96,
    9.09,         0.00,       130.44,        -0.00,       110.95,         0.56,        18.92,
    9.10,         0.00,       130.41,        -0.00,       110.99,         0.54,        18.87,
    9.11,         0.00,       130.38,        -0.00,       111.04,         0.51,        18.83,
    9.12,         0.00,       130.35,        -0.00,       111.08,         0.49,        18.78,
    9.13,         0.00,       130.33,        -0.00,       111.12,         0.46,        18.74,
    9.14,         0.00,       130.30,        -0.00,       111.16,         0.44,        18.70,
    9.15,         0.00,       130.27,        -0.00,       111.20,         0.41,        18.66,
    9.16,         0.00,       130.24,        -0.00,       111.24,         0.39,        18.61,
    9.17,         0.00,       130.21,        -0.00,       111.27,         0.36,        18.57,
    9.18,         0.00,       130.19,        -0.00,       111.31,         0.34,        18.53,
    9.19,         0.00,       130.16,        -0.00,       111.35,         0.32,        18.48,
    9.20,         0.00,       130.13,        -0.00,       111.39,         0.29,        18.44,
    9.21,         0.00,       130.10,        -0.00,       111.43,         0.27,        18.40,
    9.22,         0.00,       130.08,        -0.00,       111.47,         0.24,        18.36,
    9.23,         0.00,       130.05,        -0.00,       111.51,         0.22,        18.32,
    9.24,         0.00,       130.02,        -0.00,       111.55,         0.19,        18.27,
    9.25,         0.00,       129.99,        -0.00,       111.59,         0.17,        18.23,
    9.26,         0.00,       129.97,        -0.00,       111.63,         0.14,        18.19,
    9.27,         0.00,       129.94,        -0.00,       111.67,         0.12,        18.15,
    9.28,         0.00,       129.91,        -0.00,       111.70,         0.09,        18.11,
    9.29,         0.00,       129.88,        -0.00,       111.74,         0.07,        18.07,
    9.30,         0.00,       129.86,        -0.00,       111.78,         0.04,        18.03,
    9.31,         0.00,       129.83,        -0.00,       111.82,         0.02,        17.99,
    9.32,         0.00,       129.80,        -0.00,       111.86,        -0.01,        17.94,
    9.33,         0.00,       129.77,        -0.00,       111.90,        -0.03,        17.90,
    9.34,         0.00,       129.75,        -0.00,       111.93,        -0.06,        17.86,
    9.35,         0.00,       129.72,        -0.00,       111.97,        -0.08,        17.82,
    9.36,         0.00,       129.69,        -0.00,       112.01,        -0.11,        17.78,
    9.37,         0.00,       129.66,        -0.00,       112.05,        -0.13,        17.74,
    9.38,         0.00,       129.64,        -0.00,       112.08,        -0.16,        17.70,
    9.39,         0.00,       129.61,        -0.00,       112.12,        -0.18,        17.66,
    9.40,         0.00,       129.58,        -0.00,       112.16,        -0.21,        17.62,
    9.41,         0.00,       129.55,        -0.00,       112.20,        -0.23,        17.58,
    9.42,         0.00,       129.53,        -0.00,       112.23,        -0.26,        17.54,
    9.43,         0.00,       129.50,        -0.00,       112.27,        -0.28,        17.50,
    9.44,         0.00,       129.47,        -0.00,       112.31,        -0.31,        17.47,
    9.45,         0.00,       129.45,        -0.00,       112.34,        -0.33,        17.43,
    9.46,         0.00,       129.42,        -0.00,       112.38,        -0.36,        17.39,
    9.47,         0.00,       129.39,        -0.00,       112.42,        -0.38,        17.35,
    9.48,         0.00,       129.36,        -0.00,       112.45,        -0.41,        17.31,
    9.49,         0.00,       129.34,        -0.00,       112.49,        -0.43,        17.27,
    9.50,         0.00,       129.31,        -0.00,       112.53,        -0.46,        17.23,
    9.51,         0.00,       129.28,        -0.00,       112.56,        -0.48,        17.19,
    9.52,         0.00,       129.25,        -0.00,       112.60,        -0.51,        17.16,
    9.53,         0.00,       129.23,        -0.00,       112.64,        -0.53,        17.12,
    9.54,         0.00,       129.20,        -0.00,       112.67,        -0.56,        17.08,
    9.55,         0.00,       129.17,        -0.00,       112.71,        -0.58,        17.04,
    9.56,         0.00,       129.15,        -0.00,       112.74,        -0.61,        17.00,
    9.57,         0.00,       129.12,        -0.00,       112.78,        -0.63,        16.97,
    9.58,         0.00,       129.09,        -0.00,       112.82,        -0.66,        16.93,
    9.59,         0.00,       129.06,        -0.00,       112.85,        -0.68,        16.89,
    9.60,         0.00,       129.04,        -0.00,       112.89,        -0.71,        16.85,
    9.61,         0.00,       129.01,        -0.00,       112.92,        -0.73,        16.82,
    9.62,         0.00,       128.98,        -0.00,       112.96,        -0.76,        16.78,
    9.63,         0.00,       128.96,        -0.00,       112.99,        -0.78,        16.74,
    9.64,         0.00,       128.93,        -0.00,       113.03,        -0.81,        16.71,
    9.65,         0.00,       128.90,        -0.00,       113.06,        -0.83,        16.67,
    9.66,         0.00,       128.88,        -0.00,       113.10,        -0.86,        16.63,
    9.67,         0.00,       128.85,        -0.00,       113.13,        -0.88,        16.60,
    9.68,         0.00,       128.82,        -0.00,       113.17,        -0.91,        16.56,
    9.69,         0.00,       128.79,        -0.00,       113.20,        -0.94,        16.52,
    9.70,         0.00,       128.77,        -0.00,       113.24,        -0.96,        16.49,
    9.71,         0.00,       128.74,        -0.00,       113.27,        -0.99,        16.45,
    9.72,         0.00,       128.71,        -0.00,       113.31,        -1.01,        16.42,
    9.73,         0.00,       128.69,        -0.00,       113.34,        -1.04,        16.38,
    9.74,         0.00,       128.66,        -0.00,       113.37,        -1.06,        16.34,
    9.75,         0.00,       128.63,        -0.00,       113.41,        -1.09,        16.31,
    9.76,         0.00,       128.61,        -0.00,       113.44,        -1.11,        16.27,
    9.77,         0.00,       128.58,        -0.00,       113.48,        -1.14,        16.24,
    9.78,         0.00,       128.55,        -0.00,       113.51,        -1.16,        16.20,
    9.79,         0.00,       128.52,        -0.00,       113.54,        -1.19,        16.17,
    9.80,         0.00,       128.50,        -0.00,       113.58,        -1.22,        16.13,
    9.81,         0.00,       128.47,        -0.00,       113.61,        -1.24,        16.10,
    9.82,         0.00,       128.44,        -0.00,       113.64,        -1.27,        16.06,
    9.83,         0.00,       128.42,        -0.00,       113.68,        -1.29,        16.03,
    9.84,         0.00,       128.39,        -0.00,       113.71,        -1.32,        15.99,
    9.85,         0.00,       128.36,        -0.00,       113.74,        -1.34,        15.96,
    9.86,         0.00,       128.34,        -0.00,       113.78,        -1.37,        15.92,
    9.87,         0.00,       128.31,        -0.00,       113.81,        -1.40,        15.89,
    9.88,         0.00,       128.28,        -0.00,       113.84,        -1.42,        15.86,
    9.89,         0.00,       128.26,        -0.00,       113.88,        -1.45,        15.82,
    9.90,         0.00,       128.23,        -0.00,       113.91,        -1.47,        15.79,
    9.91,         0.00,       128.20,        -0.00,       113.94,        -1.50,        15.75,
    9.92,         0.00,       128.18,        -0.00,       113.98,        -1.52,        15.72,
    9.93,         0.00,       128.15,        -0.00,       114.01,        -1.55,        15.69,
    9.94,         0.00,       128.12,        -0.00,       114.04,        -1.58,        15.65,
    9.95,         0.00,       128.10,        -0.00,       114.07,        -1.60,        15.62,
    9.96,         0.00,       128.07,        -0.00,       114.11,        -1.63,        15.59,
    9.97,         0.00,       128.04,        -0.00,       114.14,        -1.65,        15.55,
    9.98,         0.00,       128.01,        -0.00,       114.17,        -1.68,        15.52,
    9.99,         0.00,       127.99,        -0.00,       114.20,        -1.70,        15.49,
   10.00,         0.00,       127.96,        -0.00,       114.23,        -1.73,        15.45,
