Time (d),      jTA (*),      jTC (*),      jBA (*),      jBC (*),      duL (*),      duS (*) * all units are kJ/m2/d
    7.36,        12.54,        84.19,        -0.49,       125.41,       -87.76,        59.55,
    7.37,        12.54,        84.11,        -0.49,       125.53,       -87.87,        59.46,
    7.38,        12.54,        84.04,        -0.49,       125.65,       -87.99,        59.38,
    7.39,        12.54,        83.96,        -0.49,       125.77,       -88.10,        59.30,
    7.40,        12.54,        83.88,        -0.49,       125.89,       -88.22,        59.22,
    7.41,        12.54,        83.81,        -0.49,       126.01,       -88.33,        59.14,
    7.42,        12.54,        83.73,        -0.49,       126.13,       -88.45,        59.06,
    7.43,        12.54,        83.65,        -0.49,       126.25,       -88.56,        58.98,
    7.44,        12.54,        83.58,        -0.49,       126.37,       -88.68,        58.90,
    7.45,        12.54,        83.50,        -0.49,       126.48,       -88.79,        58.82,
    7.46,        12.54,        83.43,        -0.49,       126.60,       -88.91,        58.74,
    7.47,        12.54,        83.35,        -0.49,       126.72,       -89.02,        58.66,
    7.48,        12.54,        83.27,        -0.49,       126.84,       -89.14,        58.58,
    7.49,        12.54,        83.20,        -0.49,       126.96,       -89.25,        58.50,
    7.50,        12.54,        83.12,        -0.49,       127.07,       -89.37,        58.42,
    7.51,        12.54,        83.05,        -0.49,       127.19,       -89.48,        58.35,
    7.52,        12.54,        82.98,        -0.49,       127.31,       -89.59,        58.27,
    7.53,        12.54,        82.90,        -0.49,       127.43,       -89.71,        58.19,
    7.54,        12.54,        82.83,        -0.49,       127.54,       -89.82,        58.11,
    7.55,        12.54,        82.75,        -0.49,       127.66,       -89.93,        58.04,
    7.56,        12.54,        82.68,        -0.49,       127.78,       -90.05,        57.96,
    7.57,        12.54,        82.61,        -0.49,       127.89,       -90.16,        57.88,
    7.58,        12.54,        82.53,        -0.49,       128.01,       -90.28,        57.81,
    7.59,        12.54,        82.46,        -0.49,       128.13,       -90.39,        57.73,
    7.60,        12.54,        82.39,        -0.49,       128.24,       -90.51,        57.66,
    7.61,        12.54,        82.31,        -0.49,       128.36,       -90.62,        57.58,
    7.62,        12.54,        82.24,        -0.49,       128.48,       -90.73,        57.51,
    7.63,        12.54,        82.17,        -0.49,       128.59,       -90.85,        57.43,
    7.64,        12.54,        82.09,        -0.49,       128.71,       -90.96,        57.36,
    7.65,        12.54,        82.02,        -0.49,       128.82,       -91.07,        57.28,
    7.66,        12.54,        81.95,        -0.49,       128.94,       -91.19,        57.21,
    7.67,        12.54,        81.88,        -0.49,       129.05,       -91.30,        57.14,
    7.68,        12.54,        81.81,        -0.49,       129.17,       -91.42,        57.06,
    7.69,        12.54,        81.74,        -0.49,       129.29,       -91.53,        56.99,
    7.70,        12.54,        81.66,        -0.49,       129.40,       -91.64,        56.92,
    7.71,        12.54,        81.59,        -0.49,       129.52,       -91.76,        56.84,
    7.72,        12.54,        81.52,        -0.49,       129.63,       -91.87,        56.77,
    7.73,        12.54,        81.45,        -0.49,       129.75,       -91.98,        56.70,
    7.74,        12.54,        81.38,        -0.49,       129.86,       -92.10,        56.63,
    7.75,        12.54,        81.31,        -0.49,       129.97,       -92.21,        56.56,
    7.76,        12.54,        81.24,        -0.49,       130.09,       -92.32,        56.48,
    7.77,        12.54,        81.17,        -0.49,       130.20,       -92.44,        56.41,
    7.78,        12.54,        81.10,        -0.49,       130.32,       -92.55,        56.34,
    7.79,        12.54,        81.03,        -0.49,       130.43,       -92.66,        56.27,
    7.80,        12.54,        80.96,        -0.49,       130.55,       -92.78,        56.20,
    7.81,        12.54,        80.89,        -0.49,       130.66,       -92.89,        56.13,
    7.82,        12.54,        80.82,        -0.49,       130.77,       -93.00,        56.06,
    7.83,        12.54,        80.75,        -0.49,       130.89,       -93.12,        55.99,
    7.84,        12.54,        80.68,        -0.49,       131.00,       -93.23,        55.92,
    7.85,        12.54,        80.61,        -0.49,       131.11,       -93.34,        55.85,
    7.86,        12.54,        80.54,        -0.49,       131.23,       -93.46,        55.78,
    7.87,        12.54,        80.48,        -0.49,       131.34,       -93.57,        55.72,
    7.88,        12.54,        80.41,        -0.49,       131.45,       -93.68,        55.65,
    7.89,        12.54,        80.34,        -0.49,       131.57,       -93.79,        55.58,
    7.90,        12.54,        80.27,        -0.49,       131.68,       -93.91,        55.51,
    7.91,        12.54,        80.20,        -0.49,       131.79,       -94.02,        55.44,
    7.92,        12.54,        80.14,        -0.49,       131.90,       -94.13,        55.38,
    7.93,        12.54,        80.07,        -0.49,       132.02,       -94.25,        55.31,
    7.94,        12.54,        80.00,        -0.49,       132.13,       -94.36,        55.24,
    7.95,        12.54,        79.93,        -0.49,       132.24,       -94.47,        55.17,
    7.96,        12.54,        79.87,        -0.49,       132.35,       -94.59,        55.11,
    7.97,        12.54,        79.80,        -0.49,       132.47,       -94.70,        55.04,
    7.98,        12.54,        79.73,        -0.49,       132.58,       -94.81,        54.97,
    7.99,        12.54,        79.67,        -0.49,       132.69,       -94.92,        54.91,
    8.00,        12.54,        79.60,        -0.49,       132.80,       -95.04,        54.84,
    8.01,        12.54,        79.53,        -0.49,       132.91,       -95.15,        54.78,
    8.02,        12.54,        79.47,        -0.49,       133.02,       -95.26,        54.71,
    8.03,        12.54,        79.40,        -0.49,       133.14,       -95.37,        54.65,
    8.04,        12.54,        79.33,        -0.49,       133.25,       -95.49,        54.58,
    8.05,        12.54,        79.27,        -0.49,       133.36,       -95.60,        54.52,
    8.06,        12.54,        79.20,        -0.49,       133.47,       -95.71,        54.45,
    8.07,        12.54,        79.14,        -0.49,       133.58,       -95.82,        54.39,
    8.08,        12.54,        79.07,        -0.49,       133.69,       -95.94,        54.33,
    8.09,        12.54,        79.01,        -0.49,       133.80,       -96.05,        54.26,
    8.10,        12.54,        78.94,        -0.49,       133.91,       -96.16,        54.20,
    8.11,        12.54,        78.88,        -0.49,       134.02,       -96.27,        54.14,
    8.12,        12.54,        78.81,        -0.49,       134.14,       -96.39,        54.07,
    8.13,        12.54,        78.75,        -0.49,       134.25,       -96.50,        54.01,
    8.14,        12.54,        78.68,        -0.49,       134.36,       -96.61,        53.95,
    8.15,        12.54,        78.62,        -0.49,       134.47,       -96.72,        53.89,
    8.16,        12.54,        78.55,        -0.49,       134.58,       -96.84,        53.82,
    8.17,        12.54,        78.49,        -0.49,       134.69,       -96.95,        53.76,
    8.18,        12.54,        78.43,        -0.49,       134.80,       -97.06,        53.70,
    8.19,        12.54,        78.36,        -0.49,       134.91,       -97.17,        53.64,
    8.20,        12.54,        78.30,        -0.49,       135.02,       -97.28,        53.58,
    8.21,        12.54,        78.24,        -0.49,       135.13,       -97.39,        53.52,
    8.22,        12.54,        78.17,        -0.49,       135.24,       -97.51,        53.45,
    8.23,        12.54,        78.11,        -0.49,       135.35,       -97.62,        53.39,
    8.24,        12.54,        78.05,        -0.49,       135.45,       -97.73,        53.33,
    8.25,        12.54,        77.98,        -0.49,       135.56,       -97.84,        53.27,
    8.26,        12.54,        77.92,        -0.49,       135.67,       -97.96,        53.21,
    8.27,        12.54,        77.86,        -0.49,       135.78,       -98.07,        53.15,
    8.28,        12.54,        77.80,        -0.49,       135.89,       -98.18,        53.09,
    8.29,        12.54,        77.73,        -0.49,       136.00,       -98.29,        53.03,
    8.30,        12.54,        77.67,        -0.49,       136.11,       -98.40,        52.98,
    8.31,        12.54,        77.61,        -0.49,       136.22,       -98.51,        52.92,
    8.32,        12.54,        77.55,        -0.49,       136.33,       -98.63,        52.86,
    8.33,        12.54,        77.48,        -0.49,       136.44,       -98.74,        52.80,
    8.34,        12.54,        77.42,        -0.49,       136.54,       -98.85,        52.74,
    8.35,        12.54,        77.36,        -0.49,       136.65,       -98.96,        52.68,
    8.36,        12.54,        77.30,        -0.49,       136.76,       -99.08,        52.62,
    8.37,        12.54,        77.24,        -0.49,       136.87,       -99.18,        52.57,
    8.38,        12.54,        77.18,        -0.49,       136.98,       -99.30,        52.51,
    8.39,        12.54,        77.12,        -0.49,       137.09,       -99.41,        52.45,
    8.40,        12.54,        77.06,        -0.49,       137.19,       -99.52,        52.39,
    8.41,        12.54,        77.00,        -0.49,       137.30,       -99.63,        52.34,
    8.42,        12.54,        76.93,        -0.49,       137.41,       -99.75,        52.28,
    8.43,        12.54,        76.87,        -0.49,       137.52,       -99.85,        52.22,
    8.44,        12.54,        76.81,        -0.49,       137.63,       -99.97,        52.17,
    8.45,        12.54,        76.75,        -0.49,       137.73,      -100.08,        52.11,
    8.46,        12.54,        76.69,        -0.49,       137.84,      -100.19,        52.05,
    8.47,        12.54,        76.63,        -0.49,       137.95,      -100.30,        52.00,
    8.48,        12.54,        76.57,        -0.49,       138.06,      -100.42,        51.94,
    8.49,        12.54,        76.51,        -0.49,       138.16,      -100.52,        51.89,
    8.50,        12.54,        76.45,        -0.49,       138.27,      -100.64,        51.83,
    8.51,        12.54,        76.40,        -0.49,       138.38,      -100.75,        51.78,
    8.52,        12.54,        76.34,        -0.49,       138.49,      -100.86,        51.72,
    8.53,        12.54,        76.28,        -0.49,       138.59,      -100.97,        51.67,
    8.54,        12.54,        76.22,        -0.49,       138.70,      -101.08,        51.61,
    8.55,        12.54,        76.16,        -0.49,       138.81,      -101.19,        51.56,
    8.56,        12.54,        76.10,        -0.49,       138.91,      -101.31,        51.50,
    8.57,        12.54,        76.04,        -0.49,       139.02,      -101.42,        51.45,
    8.58,        12.54,        75.98,        -0.49,       139.13,      -101.53,        51.40,
    8.59,        12.54,        75.92,        -0.49,       139.23,      -101.64,        51.34,
    8.60,        12.54,        75.87,        -0.49,       139.34,      -101.75,        51.29,
    8.61,        12.54,        75.81,        -0.49,       139.45,      -101.86,        51.24,
    8.62,        12.54,        75.75,        -0.49,       139.55,      -101.97,        51.18,
    8.63,        12.54,        75.69,        -0.49,       139.66,      -102.08,        51.13,
    8.64,        12.54,        75.63,        -0.49,       139.77,      -102.20,        51.08,
    8.65,        12.54,        75.58,        -0.49,       139.87,      -102.31,        51.02,
    8.66,        12.54,        75.52,        -0.49,       139.98,      -102.42,        50.97,
    8.67,        12.54,        75.46,        -0.49,       140.08,      -102.53,        50.92,
    8.68,        12.54,        75.40,        -0.49,       140.19,      -102.64,        50.87,
    8.69,        12.54,        75.35,        -0.49,       140.30,      -102.75,        50.82,
    8.70,        12.54,        75.29,        -0.49,       140.40,      -102.86,        50.76,
    8.71,        12.54,        75.23,        -0.49,       140.51,      -102.98,        50.71,
    8.72,        12.54,        75.18,        -0.49,       140.61,      -103.09,        50.66,
    8.73,        12.54,        75.12,        -0.49,       140.72,      -103.20,        50.61,
    8.74,        12.54,        75.06,        -0.49,       140.82,      -103.31,        50.56,
    8.75,        12.54,        75.01,        -0.49,       140.93,      -103.42,        50.51,
    8.76,        12.54,        74.95,        -0.49,       141.03,      -103.53,        50.46,
    8.77,        12.54,        74.90,        -0.49,       141.14,      -103.64,        50.41,
    8.78,        12.54,        74.84,        -0.49,       141.25,      -103.75,        50.36,
    8.79,        12.54,        74.78,        -0.49,       141.35,      -103.86,        50.31,
    8.80,        12.54,        74.73,        -0.49,       141.46,      -103.97,        50.26,
    8.81,        12.54,        74.67,        -0.49,       141.56,      -104.08,        50.21,
    8.82,        12.54,        74.62,        -0.49,       141.67,      -104.20,        50.16,
    8.83,        12.54,        74.56,        -0.49,       141.77,      -104.31,        50.11,
    8.84,        12.54,        74.51,        -0.49,       141.88,      -104.42,        50.06,
    8.85,        12.54,        74.45,        -0.49,       141.98,      -104.53,        50.01,
    8.86,        12.54,        74.39,        -0.49,       142.09,      -104.64,        49.96,
    8.87,        12.54,        74.34,        -0.49,       142.19,      -104.75,        49.91,
    8.88,        12.54,        74.28,        -0.49,       142.30,      -104.86,        49.86,
    8.89,        12.54,        74.23,        -0.49,       142.40,      -104.97,        49.81,
    8.90,        12.54,        74.18,        -0.49,       142.50,      -105.08,        49.76,
    8.91,        12.54,        74.12,        -0.49,       142.61,      -105.19,        49.72,
    8.92,        12.54,        74.07,        -0.49,       142.71,      -105.30,        49.67,
    8.93,        12.54,        74.01,        -0.49,       142.82,      -105.41,        49.62,
    8.94,        12.54,        73.96,        -0.49,       142.92,      -105.52,        49.57,
    8.95,        12.54,        73.90,        -0.49,       143.03,      -105.64,        49.52,
    8.96,        12.54,        73.85,        -0.49,       143.13,      -105.75,        49.48,
    8.97,        12.54,        73.79,        -0.49,       143.24,      -105.86,        49.43,
    8.98,        12.54,        73.74,        -0.49,       143.34,      -105.97,        49.38,
    8.99,        12.54,        73.69,        -0.49,       143.44,      -106.08,        49.34,
    9.00,        12.54,        73.63,        -0.49,       143.55,      -106.19,        49.29,
    9.01,        12.54,        73.58,        -0.49,       143.65,      -106.30,        49.24,
    9.02,        12.54,        73.53,        -0.49,       143.76,      -106.41,        49.20,
    9.03,        12.54,        73.47,        -0.49,       143.86,      -106.52,        49.15,
    9.04,        12.54,        73.42,        -0.49,       143.96,      -106.63,        49.10,
    9.05,        12.54,        73.37,        -0.49,       144.07,      -106.74,        49.06,
    9.06,        12.54,        73.31,        -0.49,       144.17,      -106.86,        49.01,
    9.07,        12.54,        73.26,        -0.49,       144.27,      -106.96,        48.96,
    9.08,        12.54,        73.21,        -0.49,       144.38,      -107.08,        48.92,
    9.09,        12.54,        73.16,        -0.49,       144.48,      -107.18,        48.87,
    9.10,        12.54,        73.10,        -0.49,       144.58,      -107.30,        48.83,
    9.11,        12.54,        73.05,        -0.49,       144.69,      -107.41,        48.78,
    9.12,        12.54,        73.00,        -0.49,       144.79,      -107.52,        48.74,
    9.13,        12.54,        72.95,        -0.49,       144.89,      -107.63,        48.69,
    9.14,        12.54,        72.89,        -0.49,       145.00,      -107.74,        48.65,
    9.15,        12.54,        72.84,        -0.49,       145.10,      -107.85,        48.60,
    9.16,        12.54,        72.79,        -0.49,       145.20,      -107.96,        48.56,
    9.17,        12.54,        72.74,        -0.49,       145.31,      -108.07,        48.51,
    9.18,        12.54,        72.69,        -0.49,       145.41,      -108.18,        48.47,
    9.19,        12.54,        72.64,        -0.49,       145.51,      -108.29,        48.43,
    9.20,        12.54,        72.58,        -0.49,       145.62,      -108.40,        48.38,
    9.21,        12.54,        72.53,        -0.49,       145.72,      -108.51,        48.34,
    9.22,        12.54,        72.48,        -0.49,       145.82,      -108.62,        48.30,
    9.23,        12.54,        72.43,        -0.49,       145.93,      -108.73,        48.25,
    9.24,        12.54,        72.38,        -0.49,       146.03,      -108.85,        48.21,
    9.25,        12.54,        72.33,        -0.49,       146.13,      -108.95,        48.17,
    9.26,        12.54,        72.28,        -0.49,       146.23,      -109.07,        48.12,
    9.27,        12.54,        72.23,        -0.49,       146.34,      -109.17,        48.08,
    9.28,        12.54,        72.18,        -0.49,       146.44,      -109.29,        48.04,
    9.29,        12.54,        72.10,        -0.49,       146.54,      -109.42,        47.99,
    9.30,        12.54,        71.95,        -0.49,       146.64,      -109.64,        47.95,
    9.31,        12.54,        71.83,        -0.49,       146.75,      -109.82,        47.91,
    9.32,        12.54,        71.74,        -0.49,       146.85,      -109.96,        47.87,
    9.33,        12.54,        71.67,        -0.49,       146.95,      -110.10,        47.82,
    9.34,        12.54,        71.61,        -0.49,       147.05,      -110.22,        47.78,
    9.35,        12.54,        71.55,        -0.49,       147.16,      -110.34,        47.74,
    9.36,        12.54,        71.49,        -0.49,       147.26,      -110.45,        47.70,
    9.37,        12.54,        71.44,        -0.49,       147.36,      -110.57,        47.66,
    9.38,        12.54,        71.39,        -0.49,       147.46,      -110.68,        47.62,
    9.39,        12.54,        71.33,        -0.49,       147.57,      -110.79,        47.57,
    9.40,        12.54,        71.28,        -0.49,       147.67,      -110.90,        47.53,
    9.41,        12.54,        71.23,        -0.49,       147.77,      -111.02,        47.49,
    9.42,        12.54,        71.18,        -0.49,       147.87,      -111.13,        47.45,
    9.43,        12.54,        71.13,        -0.49,       147.97,      -111.24,        47.41,
    9.44,        12.54,        71.08,        -0.49,       148.08,      -111.35,        47.37,
    9.45,        12.54,        71.03,        -0.49,       148.18,      -111.46,        47.33,
    9.46,        12.54,        70.99,        -0.49,       148.28,      -111.57,        47.29,
    9.47,        12.54,        70.94,        -0.49,       148.38,      -111.68,        47.25,
    9.48,        12.54,        70.89,        -0.49,       148.48,      -111.79,        47.21,
    9.49,        12.54,        70.84,        -0.49,       148.59,      -111.90,        47.17,
    9.50,        12.54,        70.79,        -0.49,       148.69,      -112.01,        47.13,
    9.51,        12.54,        70.74,        -0.49,       148.79,      -112.12,        47.09,
    9.52,        12.54,        70.70,        -0.49,       148.89,      -112.23,        47.05,
    9.53,        12.54,        70.65,        -0.49,       148.99,      -112.34,        47.01,
    9.54,        12.54,        70.60,        -0.49,       149.09,      -112.45,        46.97,
    9.55,        12.54,        70.55,        -0.49,       149.20,      -112.56,        46.93,
    9.56,        12.54,        70.51,        -0.49,       149.30,      -112.67,        46.89,
    9.57,        12.54,        70.46,        -0.49,       149.40,      -112.78,        46.85,
    9.58,        12.54,        70.41,        -0.49,       149.50,      -112.89,        46.81,
    9.59,        12.54,        70.36,        -0.49,       149.60,      -113.00,        46.78,
    9.60,        12.54,        70.32,        -0.49,       149.70,      -113.11,        46.74,
    9.61,        12.54,        70.27,        -0.49,       149.80,      -113.22,        46.70,
    9.62,        12.54,        70.22,        -0.49,       149.91,      -113.33,        46.66,
    9.63,        12.54,        70.18,        -0.49,       150.01,      -113.44,        46.62,
    9.64,        12.54,        70.13,        -0.49,       150.11,      -113.55,        46.58,
    9.65,        12.54,        70.08,        -0.49,       150.21,      -113.66,        46.55,
    9.66,        12.54,        70.04,        -0.49,       150.31,      -113.77,        46.51,
    9.67,        12.54,        69.99,        -0.49,       150.41,      -113.88,        46.47,
    9.68,        12.54,        69.95,        -0.49,       150.51,      -113.99,        46.43,
    9.69,        12.54,        69.90,        -0.49,       150.61,      -114.10,        46.39,
    9.70,        12.54,        69.86,        -0.49,       150.72,      -114.20,        46.36,
    9.71,        12.54,        69.81,        -0.49,       150.82,      -114.31,        46.32,
    9.72,        12.54,        69.76,        -0.49,       150.92,      -114.42,        46.28,
    9.73,        12.54,        69.72,        -0.49,       151.02,      -114.53,        46.25,
    9.74,        12.54,        69.67,        -0.49,       151.12,      -114.64,        46.21,
    9.75,        12.54,        69.63,        -0.49,       151.22,      -114.75,        46.17,
    9.76,        12.54,        69.58,        -0.49,       151.32,      -114.86,        46.13,
    9.77,        12.54,        69.54,        -0.49,       151.42,      -114.97,        46.10,
    9.78,        12.54,        69.49,        -0.49,       151.52,      -115.08,        46.06,
    9.79,        12.54,        69.45,        -0.49,       151.62,      -115.19,        46.02,
    9.80,        12.54,        69.40,        -0.49,       151.73,      -115.30,        45.99,
    9.81,        12.54,        69.36,        -0.49,       151.83,      -115.41,        45.95,
    9.82,        12.54,        69.31,        -0.49,       151.93,      -115.52,        45.92,
    9.83,        12.54,        69.27,        -0.49,       152.03,      -115.62,        45.88,
    9.84,        12.54,        69.23,        -0.49,       152.13,      -115.73,        45.84,
    9.85,        12.54,        69.18,        -0.49,       152.23,      -115.84,        45.81,
    9.86,        12.54,        69.14,        -0.49,       152.33,      -115.95,        45.77,
    9.87,        12.54,        69.09,        -0.49,       152.43,      -116.06,        45.74,
    9.88,        12.54,        69.05,        -0.49,       152.53,      -116.17,        45.70,
    9.89,        12.54,        69.01,        -0.49,       152.63,      -116.28,        45.67,
    9.90,        12.54,        68.96,        -0.49,       152.73,      -116.39,        45.63,
    9.91,        12.54,        68.92,        -0.49,       152.83,      -116.50,        45.60,
    9.92,        12.54,        68.87,        -0.49,       152.93,      -116.61,        45.56,
    9.93,        12.54,        68.83,        -0.49,       153.03,      -116.72,        45.53,
    9.94,        12.54,        68.79,        -0.49,       153.14,      -116.83,        45.49,
    9.95,        12.54,        68.74,        -0.49,       153.24,      -116.94,        45.46,
    9.96,        12.54,        68.70,        -0.49,       153.34,      -117.04,        45.42,
    9.97,        12.54,        68.66,        -0.49,       153.44,      -117.15,        45.39,
    9.98,        12.54,        68.61,        -0.49,       153.54,      -117.26,        45.35,
    9.99,        12.54,        68.57,        -0.49,       153.64,      -117.37,        45.32,
   10.00,        12.54,        68.53,        -0.49,       153.74,      -117.48,        45.29,
